actor/actor_loss,actor/alpha,actor/alpha_loss,actor/bc_loss,actor/entropy,actor/q,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
-2.9980912,1.0,5.773807,0.0,3.273807,-0.27571607,2.7757158,9.559738,2.8260903,-0.2678561,-2.9024959,5.773807,-0.53103334,158.27946,5000
68.52346,0.28946188,1.7127671,0.0,3.4170735,-69.51257,70.23623,0.120668076,-54.39941,-69.51556,-70.756065,1.7127671,-0.09217487,6.6237154,10000
118.964325,0.095083326,0.5297733,0.0,3.0716739,-119.25639,119.494095,0.3672746,-68.04012,-119.355446,-121.952286,0.5297733,-0.18889003,14.109723,15000
143.2422,0.042671192,0.051668953,0.0,-1.2891374,-143.1872,143.29387,0.5136732,-89.38605,-144.05412,-161.50587,0.21192619,-0.2577248,20.624184,20000
158.06534,0.02644187,0.00012629901,0.0,-2.4952235,-157.99936,158.06546,0.36737475,-102.7311,-158.70927,-189.23949,0.20085302,-0.2631262,20.25363,25000
168.3852,0.027873395,-0.0025735898,0.0,-2.5923314,-168.31293,168.38261,0.42495784,-107.26295,-169.50464,-203.51248,0.28253585,-0.23587191,28.410065,30000
175.03963,0.031859763,0.0015033543,0.0,-2.4528134,-174.96149,175.04114,0.6845497,-96.29766,-175.83742,-215.14209,0.2798417,-0.29728693,28.384916,35000
174.1149,0.050082956,-0.00044849297,0.0,-2.508955,-173.98926,174.11446,0.5447607,-102.05709,-175.41576,-231.68799,0.34633225,-0.32700458,31.796875,40000
171.98663,0.04309215,0.010271401,0.0,-2.261641,-171.88918,171.9969,0.63687456,-107.30742,-172.94168,-236.70953,0.19827837,-0.32329398,29.49533,45000
174.27696,0.042177547,0.009782551,0.0,-2.2680626,-174.1813,174.28674,0.68841726,-102.944214,-175.34732,-246.90259,0.23959047,-0.2247194,21.454517,50000
174.41826,0.039705116,0.0150660435,0.0,-2.1205516,-174.33406,174.43332,0.5819254,-108.87083,-175.4149,-234.00293,0.28831276,-0.2069508,24.457417,55000
174.54366,0.043885842,0.015965441,0.0,-2.1362052,-174.4499,174.55962,0.8486498,-100.656296,-175.62122,-233.78667,0.27099475,-0.33696598,30.8746,60000
174.98569,0.04207314,-0.012233951,0.0,-2.7907782,-174.86829,174.97345,0.66078866,-100.1034,-176.08247,-239.14938,0.28367078,-0.24271765,24.187433,65000
175.25966,0.039286397,0.017761579,0.0,-2.047895,-175.1792,175.27742,0.7599861,-106.28076,-176.14218,-240.9304,0.19318977,-0.1915616,22.923992,70000
175.76424,0.039823055,0.00014602627,0.0,-2.4963331,-175.66484,175.76439,0.65721256,-112.33867,-176.73694,-244.22864,0.30426523,-0.29914543,24.197937,75000
174.96721,0.03848339,-0.0010542253,0.0,-2.5273943,-174.86993,174.96616,0.8338685,-91.34999,-175.99318,-250.9808,0.3498077,-0.42635483,31.464794,80000
177.03485,0.03921705,2.7339614e-05,0.0,-2.4993029,-176.93686,177.03488,0.8260941,-84.6941,-177.98456,-248.09164,0.2276006,-0.27326125,29.14864,85000
175.9247,0.042001825,-0.0026059072,0.0,-2.5620427,-175.81708,175.92209,0.89408225,-93.80286,-177.20341,-246.45079,0.26792005,-0.25951883,23.318813,90000
175.32736,0.038200974,0.01188405,0.0,-2.1889071,-175.24374,175.33925,1.1911153,-90.182526,-176.27797,-255.5598,0.2616255,-0.24311279,26.371897,95000
177.17624,0.03793536,-0.0038871702,0.0,-2.6024683,-177.07753,177.17235,1.1997331,-96.32285,-178.15819,-258.0122,0.46221694,-0.55094075,41.490105,100000
