actor/actor_loss,actor/alpha,actor/alpha_loss,actor/bc_loss,actor/entropy,actor/q,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
-15.57379,1.0,28.271948,0.0,15.771948,-0.19815817,12.698158,213.99564,3.493465,-0.18932553,-2.9302819,28.271948,-1.9760087,747.06274,5000
207.57999,0.28994688,8.398082,0.0,16.464209,-212.35373,215.97807,1.0546341,-180.99617,-212.63069,-215.56645,8.398082,-0.32187557,29.972933,10000
234.69914,0.10551083,1.6781185,0.0,3.4047031,-235.05836,236.37726,3.3167431,-156.58948,-238.76721,-271.38794,1.6781185,-0.9259374,55.35009,15000
219.64142,0.046307832,0.20417699,0.0,-8.090876,-219.26674,219.8456,2.426854,-139.59824,-223.92447,-274.81158,0.707138,-0.85607046,48.16377,20000
198.27936,0.035124797,0.020699786,0.0,-11.910679,-197.86101,198.30006,2.3149872,-103.05252,-202.5126,-256.75153,0.52093095,-0.6275709,56.726772,25000
192.17517,0.036073968,-0.0047628293,0.0,-12.63203,-191.7195,192.17041,2.185967,-123.08029,-196.79027,-253.83833,1.0046444,-0.8921915,52.732002,30000
189.12656,0.037841614,0.003541372,0.0,-12.406416,-188.65709,189.1301,2.1767614,-110.02831,-193.89658,-253.31107,0.59195465,-0.7264094,53.07459,35000
183.46042,0.03466228,-0.046883013,0.0,-13.852566,-182.98027,183.41353,2.327877,-88.94262,-188.14427,-253.97176,0.5915978,-0.6906295,49.499313,40000
187.07153,0.03580009,0.021421855,0.0,-11.901626,-186.64543,187.09296,2.113119,-108.80215,-191.64482,-252.75433,1.026338,-0.9413621,72.19081,45000
184.65698,0.03516912,-0.07201517,0.0,-14.547682,-184.14536,184.58496,2.0387695,-95.19778,-189.68448,-257.9964,0.5769194,-0.51719195,43.82133,50000
182.41965,0.033882186,0.023051431,0.0,-11.819659,-182.01917,182.4427,2.3595119,-69.18519,-187.28816,-256.50812,1.1082584,-1.1651286,49.51913,55000
180.66414,0.035340335,0.027031425,0.0,-11.735111,-180.2494,180.69118,2.799626,-88.10267,-185.39897,-252.33148,0.7338561,-0.7670114,51.19084,60000
179.51465,0.035599355,-0.00845319,0.0,-12.737453,-179.06122,179.5062,2.4210362,-75.03717,-184.4752,-255.47308,0.5200513,-0.5705526,40.690918,65000
179.57434,0.03646653,-0.013982519,0.0,-12.883434,-179.10452,179.56036,2.733068,-74.74772,-184.43904,-254.22812,0.60409707,-0.6706077,57.483566,70000
178.22159,0.036549937,0.020166434,0.0,-11.94825,-177.78487,178.24176,2.7575426,-76.62737,-182.94946,-257.04715,0.5017528,-0.6236893,45.286194,75000
