actor/actor_loss,actor/bc_flow_loss,actor/distill_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
204.30188,0.2341722,0.02315537,10.949177,-42.066463,-204.89397,-297.16238,14.093468,-6.7535887,235.23051,1460000
201.07155,0.26449168,0.02582847,11.5259495,-7.2277884,-202.2298,-294.13266,5.9701986,-8.70676,214.72638,1465000
204.65329,0.2751025,0.023321439,9.76898,-24.1197,-205.13501,-299.22818,5.681965,-3.1116047,184.65544,1470000
202.07962,0.25900638,0.024144424,11.153046,-52.628223,-203.17001,-298.96774,3.0844505,-9.465431,237.0995,1475000
205.82518,0.25449505,0.02546019,7.418055,-19.885778,-206.65245,-299.8521,2.3997822,-2.9862742,142.95477,1480000
198.92072,0.26368377,0.024620647,7.616416,-40.65916,-199.80984,-299.77097,2.6098137,-5.220246,153.78658,1485000
195.1357,0.27996433,0.025226971,8.352533,-38.95988,-196.47649,-298.4978,4.626995,-9.449158,170.87828,1490000
198.9054,0.26092502,0.026041688,10.810101,-15.440281,-199.68472,-294.73367,3.744744,-10.709501,193.31381,1495000
197.22212,0.24110472,0.025967278,8.454546,-48.795055,-198.14734,-296.9215,5.4962425,-3.8583486,174.11285,1500000
193.37868,0.2679212,0.02292118,10.811043,-19.894693,-193.8028,-295.98233,4.616006,-10.607922,205.3891,1505000
199.68391,0.2278546,0.023610704,8.479551,-20.543577,-201.09538,-300.94254,6.222972,-4.3529053,176.5274,1510000
195.73015,0.24969818,0.025250118,8.038121,-25.877956,-196.37183,-295.86172,5.5504827,-3.6966913,156.05481,1515000
192.56522,0.26788777,0.024512578,9.894949,-10.401973,-193.76982,-293.27698,10.000313,-4.3487415,192.8265,1520000
193.78831,0.25511226,0.02683867,8.900576,-21.746899,-194.89362,-290.9526,8.936323,-8.5785,208.10284,1525000
192.33087,0.24919422,0.024965487,11.475267,-42.286613,-192.93744,-294.0013,7.4600544,-3.3473334,218.66548,1530000
191.03339,0.2663003,0.025026163,11.669527,-12.599153,-192.4012,-297.87872,8.073835,-4.517861,213.37302,1535000
194.13803,0.23750548,0.024101723,8.138141,-17.066113,-195.56398,-293.5949,8.360584,-6.6173654,194.89653,1540000
190.55722,0.2498961,0.024323449,8.874501,-32.34867,-191.16867,-299.26495,16.93673,-2.7788439,202.48746,1545000
191.06326,0.30642262,0.02673971,9.3359165,-28.165352,-191.84142,-297.1636,9.827677,-5.073913,242.47168,1550000
191.19002,0.2504827,0.027502622,8.699062,-38.200855,-191.89523,-300.1655,3.324238,-6.504113,177.31339,1555000
196.67372,0.2570127,0.02427347,8.060284,-21.722672,-197.23413,-294.6043,3.0430896,-3.9802554,163.89316,1560000
192.62408,0.26327503,0.026666945,8.641855,-15.013809,-193.73886,-299.1438,7.391666,-3.9137132,187.75194,1565000
193.98363,0.28016505,0.029355865,11.087283,-31.881319,-195.22534,-292.3536,10.059214,-9.8558855,259.92526,1570000
190.7496,0.266958,0.026679859,10.272706,-12.0169935,-192.41443,-296.39594,11.664658,-3.2656908,258.64087,1575000
195.05956,0.2921435,0.023184655,9.368748,-26.171482,-196.07578,-297.10355,4.8181396,-4.7421856,189.17593,1580000
187.74933,0.25241178,0.023153601,8.3881645,-18.965977,-188.83604,-294.55283,6.2360115,-4.5926957,181.16115,1585000
190.33995,0.24134408,0.024072248,10.030836,-6.565831,-191.33817,-295.43643,6.9066124,-2.8426895,183.56181,1590000
185.2564,0.23541822,0.028565273,9.691999,-21.45273,-186.35855,-287.4065,7.843623,-8.771029,203.62949,1595000
191.13358,0.26054233,0.024452033,10.476888,-10.8931875,-191.87201,-297.67667,9.975145,-12.669478,254.08769,1600000
186.65381,0.26569015,0.027335273,14.713895,-23.272778,-187.90231,-267.5413,15.850291,-5.0897813,292.91953,1605000
191.10228,0.22878528,0.023218514,11.715118,-23.791855,-192.2034,-296.13235,7.2899647,-4.584119,234.4696,1610000
188.23885,0.22581422,0.026425045,14.469059,-14.504579,-189.28674,-289.5795,5.8308067,-13.9013195,277.53458,1615000
187.31769,0.24904545,0.026496423,8.737831,-16.139317,-188.40463,-295.33932,3.0601058,-7.928744,188.55528,1620000
188.55055,0.26244342,0.023106955,9.666599,-27.81975,-190.213,-296.76346,4.3500967,-7.703389,187.06958,1625000
185.60863,0.26322094,0.026441691,10.567416,-18.017612,-186.64568,-296.13324,5.1225543,-8.5782995,212.38837,1630000
188.8225,0.2484873,0.02823971,14.53404,-32.054935,-190.08167,-282.8841,6.6251373,-23.009604,340.1767,1635000
178.0875,0.27099976,0.023483293,9.697204,-33.360634,-179.39944,-298.99084,4.6262155,-5.1537857,193.30556,1640000
190.85942,0.26143453,0.025982313,12.83116,-6.5325513,-192.05319,-290.9602,11.413618,-13.953304,264.62982,1645000
184.89984,0.28094536,0.028073372,9.902569,-21.117529,-185.71027,-283.45203,10.070603,-11.239631,253.2659,1650000
187.24234,0.21161953,0.024064377,7.5922604,-15.579799,-188.41177,-289.03687,5.1583557,-2.142833,150.55525,1655000
189.82169,0.25772595,0.02653776,8.220919,-8.488299,-191.18277,-293.73795,6.019656,-2.7394834,178.71002,1660000
182.16759,0.23539124,0.024399584,13.241407,-17.716301,-183.55113,-296.38748,5.5724773,-10.770634,253.52553,1665000
182.59488,0.2516239,0.022332408,8.272163,-3.8669953,-183.45775,-295.84625,5.79314,-6.452285,166.47087,1670000
186.42755,0.26042134,0.026753763,12.32733,-8.407974,-187.29645,-279.17004,4.6565156,-11.625612,300.75626,1675000
185.96503,0.2375457,0.02369504,10.938681,-33.320198,-187.1335,-293.8655,3.9281979,-6.1270504,203.11188,1680000
183.16153,0.27576676,0.024458755,9.577902,-17.423792,-183.8216,-295.6992,8.457062,-10.108041,201.79005,1685000
183.3807,0.2713759,0.023883043,11.572607,-25.608799,-184.46918,-292.30905,16.173086,-3.1006339,232.3934,1690000
179.95949,0.22121026,0.027116613,16.26959,-16.311779,-181.77432,-293.18716,5.6880946,-6.1252465,308.46265,1695000
183.47145,0.24428684,0.025446508,7.56736,-24.733158,-184.36154,-289.64853,3.0168474,-9.182104,167.9552,1700000
185.00688,0.23097523,0.024674652,10.852264,-10.981098,-186.1086,-291.46115,7.8815536,-23.789688,250.83556,1705000
182.09451,0.2579278,0.022874579,8.905016,-8.835703,-183.61844,-296.68008,2.8289394,-3.7789798,169.14539,1710000
183.8014,0.23903523,0.026317736,8.655455,-26.703054,-185.21902,-291.64935,2.1139414,-3.92558,157.8872,1715000
188.39235,0.25294018,0.024916062,10.529926,-12.316238,-189.71985,-289.40384,3.1677485,-13.050953,204.57236,1720000
185.56006,0.25476468,0.02488728,12.943539,-13.593408,-186.56104,-293.95737,16.318687,-11.416533,343.07166,1725000
182.81262,0.24213462,0.021987872,9.336422,-24.539516,-183.97446,-278.23337,4.900738,-2.5418053,180.46289,1730000
179.6413,0.23555595,0.023808215,8.953077,-10.733185,-180.54305,-291.6902,9.613232,-2.660318,200.99919,1735000
173.81993,0.2580507,0.02538507,9.561596,-10.389934,-174.78699,-283.7213,6.422497,-7.229837,187.57355,1740000
178.88412,0.25758302,0.021454591,12.556616,-17.440063,-180.25145,-296.21198,9.462767,-13.394174,285.7752,1745000
177.34857,0.25038412,0.02365386,10.536435,-0.12583995,-178.87044,-286.5926,13.995002,-7.1001844,205.91779,1750000
169.50145,0.27395746,0.024195688,10.404182,-0.9025006,-171.14119,-273.78296,2.665011,-13.610086,229.75618,1755000
177.5514,0.27513492,0.024130588,9.279213,-6.0838704,-179.25949,-289.60388,11.958465,-10.704107,223.50378,1760000
177.82445,0.25542843,0.024007842,10.581829,-7.065664,-179.10191,-281.76367,7.831593,-5.1831737,213.81464,1765000
186.57224,0.22630186,0.02717946,13.41412,-20.123201,-188.26175,-296.5047,9.867803,-20.484184,341.50372,1770000
167.50731,0.23423062,0.027278861,13.043223,-4.81685,-169.31837,-286.98407,16.7532,-5.661442,326.94296,1775000
179.38802,0.26392993,0.0241217,11.054603,-32.392517,-181.00977,-289.6115,8.868349,-5.6225276,214.21782,1780000
183.4574,0.23761722,0.027080188,9.497501,-31.000437,-184.34015,-281.44714,3.5819588,-12.760188,218.28918,1785000
175.00717,0.22608678,0.02493144,9.302994,-11.20753,-176.36731,-295.9238,3.4408495,-5.0030622,183.96335,1790000
176.64235,0.23405632,0.026132783,8.781279,-7.9281974,-177.40549,-290.40897,8.3648815,-8.558896,207.48001,1795000
174.96158,0.25030977,0.02496185,12.502333,-18.833088,-176.66586,-278.0834,13.429396,-5.1752768,259.40015,1800000
177.71667,0.22940898,0.02877805,6.559243,-20.523558,-178.48462,-265.45938,9.507311,-2.929334,180.02011,1805000
178.93924,0.23844601,0.022194628,9.470521,-19.65701,-180.44214,-282.32343,9.051725,-2.4898183,198.47177,1810000
178.64754,0.26766816,0.025901146,38.781235,-6.511011,-179.29645,-292.86646,16.724651,-12.850821,418.52734,1815000
177.47032,0.24186069,0.02248012,9.973734,-5.642136,-178.95303,-287.93372,6.150182,-2.9729323,154.83917,1820000
176.56776,0.2161741,0.024581626,8.603479,-20.480862,-178.16428,-282.62903,2.5494242,-7.6895924,182.53748,1825000
174.69511,0.21545133,0.021931218,9.004541,-5.6122193,-175.60762,-290.98935,5.719307,-4.379979,187.76744,1830000
181.65042,0.25918996,0.026014492,10.305592,-15.662581,-183.04424,-290.32135,5.6414666,-8.048328,212.38501,1835000
182.52211,0.24533817,0.023895495,8.257758,-11.284615,-183.7736,-274.1334,4.135606,-8.462429,194.46939,1840000
172.34334,0.24286784,0.025363535,9.40933,-11.321804,-173.72888,-291.95126,3.053881,-8.202848,200.35901,1845000
179.79565,0.25140625,0.023684733,8.855122,-24.844776,-180.90912,-291.04285,4.218276,-13.10301,212.56494,1850000
181.02016,0.24408107,0.026955964,10.669392,-3.3237336,-182.05507,-289.25726,14.018869,-7.174651,232.21924,1855000
169.52156,0.22353812,0.020379504,9.341674,-3.2020254,-170.60373,-293.49506,4.5636897,-3.4505184,187.40013,1860000
178.04071,0.23545218,0.023086768,9.766307,-11.529911,-179.50525,-283.6689,12.600377,-2.735256,186.60619,1865000
177.37404,0.26701903,0.027235974,9.918038,-12.352861,-178.54034,-286.46024,13.888851,-5.6584754,229.45035,1870000
172.7385,0.27700585,0.022753738,6.822301,-5.126435,-173.71481,-286.38367,7.2576437,-6.6701703,175.53874,1875000
166.56784,0.24144378,0.021256763,10.086485,-13.991135,-167.4517,-294.79132,8.812297,-2.8920047,181.69363,1880000
168.8021,0.2319982,0.026417792,9.564245,-12.73897,-169.40793,-292.57996,7.286399,-4.6687975,225.71745,1885000
175.79643,0.22647151,0.024976676,12.194949,-17.612638,-177.0839,-284.74237,9.328868,-12.4496765,335.6322,1890000
173.91422,0.22237562,0.022682382,9.851692,-6.5663424,-175.06705,-289.95715,7.44981,-7.077073,227.32411,1895000
168.7605,0.2313499,0.023630064,13.238772,-7.3320575,-169.78996,-276.7719,6.904947,-14.654254,276.93158,1900000
174.27536,0.2521974,0.027434649,7.6990194,-4.800566,-175.9068,-283.1006,3.0642786,-4.45716,153.41916,1905000
176.71169,0.2415049,0.024617031,9.094569,-12.43379,-176.88992,-284.5368,2.4247513,-7.834122,181.7723,1910000
173.42972,0.23119119,0.02367231,9.89695,-1.3490884,-174.51239,-283.597,4.004904,-4.723458,201.50052,1915000
168.79057,0.2306678,0.024519697,8.879944,-1.5870327,-169.92702,-283.7305,3.4807754,-15.950298,206.0661,1920000
171.48714,0.22105747,0.023027075,9.53561,-27.93608,-173.03653,-292.0794,3.1145577,-7.3842516,198.27307,1925000
173.99731,0.24618898,0.023376364,9.201988,-7.0971556,-175.53815,-287.8774,7.9891076,-4.527889,196.5977,1930000
176.68163,0.2110756,0.028896917,10.060769,-4.158075,-177.84976,-292.1155,5.397712,-6.067149,209.7212,1935000
169.24199,0.23876804,0.02699354,8.714961,-11.82316,-170.21817,-294.8227,2.2796261,-9.121,190.1539,1940000
171.5007,0.25250512,0.026803818,12.730793,-3.1495118,-173.44406,-297.33173,5.901129,-5.741932,226.73685,1945000
168.85744,0.2648744,0.027726706,14.220706,-12.535825,-170.50737,-283.09943,16.286812,-5.2230973,241.53748,1950000
170.65701,0.24444741,0.027005026,8.07886,-11.737496,-172.21786,-277.06427,7.4738855,-7.0432754,210.70258,1955000
173.03006,0.22587009,0.022660658,9.416928,-15.833341,-174.73798,-288.5878,2.6925282,-7.649496,201.20337,1960000
173.59612,0.24601051,0.026081529,8.784191,-31.45398,-174.76239,-280.70703,4.2838893,-11.663464,200.62,1965000
168.63853,0.22552781,0.023117548,8.045271,-8.529656,-169.67038,-284.74738,5.6017604,-2.6384292,169.95041,1970000
158.6429,0.23293391,0.026879176,9.826219,0.7563689,-159.78574,-286.03073,14.506461,-3.2318501,215.2872,1975000
171.69296,0.26097697,0.026499761,10.001792,-12.0346985,-172.96512,-286.39322,8.393993,-9.017187,222.20558,1980000
167.63283,0.21810114,0.022489795,9.851315,-13.790679,-169.15582,-281.37598,4.810627,-11.814437,237.85449,1985000
172.06804,0.19816262,0.025598913,9.769459,-9.720282,-173.61592,-277.6904,5.0834875,-9.564353,195.42007,1990000
161.91064,0.21684925,0.025591176,10.816796,-5.80929,-163.4184,-275.05606,14.654379,-2.5277565,255.36925,1995000
170.87315,0.2437162,0.026868382,7.7346635,-13.350491,-172.99133,-274.40973,3.013765,-4.3371825,181.1171,2000000
