actor/actor_loss,actor/alpha,actor/alpha_loss,actor/bc_loss,actor/entropy,actor/q,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
-1.7124208,1.0,4.4786572,0.0,1.9786571,-0.2662364,2.7662363,9.590149,2.8260903,-0.25938419,-2.9024959,4.4786572,-0.7949773,160.45422,5000
68.58419,0.28929862,1.5241735,0.0,2.768513,-69.38512,70.10836,0.1634053,-53.313644,-69.39272,-70.69907,1.5241735,-0.08392742,9.564021,10000
119.246994,0.09450708,0.48109335,0.0,2.5905533,-119.49181,119.72809,0.30337116,-67.09715,-119.54761,-121.93475,0.48109335,-0.22545134,13.742378,15000
153.63474,0.035310723,0.06298554,0.0,-0.71624887,-153.60944,153.69772,0.6687879,-84.16666,-154.22832,-161.89346,0.4613024,-0.5305949,28.174786,20000
165.13527,0.03802345,-0.01870959,0.0,-2.992054,-165.0215,165.11656,0.6962171,-103.81091,-165.98523,-191.83557,0.42649156,-0.41147763,31.363956,25000
176.36559,0.027026594,0.0012714466,0.0,-2.4529557,-176.2993,176.36685,0.3619935,-118.588356,-176.99532,-210.94102,0.13649343,-0.13454077,19.152723,30000
187.05533,0.026505217,0.0022823105,0.0,-2.413892,-186.99135,187.05762,0.43469045,-101.24828,-187.83797,-217.84294,0.22608902,-0.2150478,22.95213,35000
194.35123,0.02234221,-0.0007486548,0.0,-2.5335085,-194.29462,194.35048,0.4716509,-119.99198,-194.91129,-229.3761,0.17100063,-0.26266173,27.428192,40000
200.06616,0.035102148,-0.0089873895,0.0,-2.7560353,-199.96942,200.05717,0.55853456,-120.73448,-201.01782,-243.72089,0.25520465,-0.28734487,24.558952,45000
198.15778,0.039235346,-0.010575171,0.0,-2.7695317,-198.04912,198.1472,0.7508864,-118.08735,-199.08873,-255.36542,0.5238496,-0.53673327,29.175879,50000
196.3958,0.044874188,-0.0027397375,0.0,-2.5610538,-196.28088,196.39305,0.72973335,-126.95575,-197.33095,-259.09912,0.45377237,-0.47373205,23.189606,55000
