actor/actor_loss,actor/bc_flow_loss,actor/distill_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
199.2153,0.16042453,0.020259757,6.323216,-27.015547,-200.26889,-295.351,2.7470286,-11.424114,163.98297,1460000
198.4104,0.19884081,0.023016086,8.492658,-40.066135,-199.92242,-298.53308,12.902629,-6.126381,197.75653,1465000
199.96931,0.17896852,0.023137713,7.424695,-31.466705,-201.56168,-300.45975,11.629242,-1.711706,170.61261,1470000
194.75555,0.18550147,0.0219246,8.874357,-9.072827,-196.06769,-298.1132,29.056168,-3.0871906,255.08696,1475000
201.5205,0.17804867,0.021076402,6.8904467,-25.299925,-202.83043,-299.91235,13.071793,-4.1363482,171.059,1480000
199.66476,0.17807743,0.021995163,8.101597,-41.034523,-200.98055,-294.16818,8.723482,-5.450487,174.17108,1485000
192.97678,0.17938069,0.02141658,9.937554,-15.067426,-194.74994,-298.6911,13.80542,-7.224868,252.23257,1490000
193.66743,0.1757327,0.020501113,7.3489847,-32.545322,-194.71268,-299.33096,2.653086,-23.038773,196.56009,1495000
195.48387,0.18328503,0.023814673,6.8413877,-34.520832,-196.80037,-298.13553,2.3403687,-10.321203,171.89185,1500000
196.6139,0.17864822,0.023183092,11.174798,-24.067638,-197.9078,-298.72128,14.43585,-3.7606142,240.10452,1505000
199.026,0.17821492,0.023039559,7.2749104,-21.868372,-200.5729,-299.58853,5.1267705,-3.096569,164.97453,1510000
194.28,0.16977653,0.022019543,7.431308,-44.52061,-195.54962,-300.29837,6.0292597,-2.8388584,168.16475,1515000
188.8371,0.18802673,0.024242224,9.994251,-32.105038,-190.687,-297.4354,24.759697,-2.9538069,236.3727,1520000
192.59209,0.17903227,0.022878455,8.4398,-24.21785,-194.14905,-297.9305,8.151331,-9.710024,202.5026,1525000
196.76337,0.1980175,0.0187544,7.7048097,-7.214087,-197.66177,-296.21805,12.689623,-2.4779568,181.03358,1530000
189.83112,0.18935855,0.020762037,7.301039,-18.122978,-191.37436,-296.14716,7.5911846,-2.9001212,163.64288,1535000
190.43277,0.16316876,0.022673992,6.7717867,-23.301638,-192.20686,-293.87564,5.811013,-4.951562,156.4465,1540000
193.19966,0.17010185,0.022212977,7.2473736,-30.747662,-194.4774,-300.14157,5.2359295,-13.785254,212.50134,1545000
189.08739,0.21923748,0.019681092,6.9575443,-36.62154,-190.6362,-291.31293,4.4752026,-10.594422,168.97112,1550000
188.65587,0.16474944,0.02132936,12.923805,-33.618362,-190.02736,-299.4089,49.06076,-18.611652,641.88336,1555000
197.15846,0.16442347,0.024972439,7.8086123,-17.65506,-198.47658,-287.5837,26.229656,-2.2764652,221.79587,1560000
198.56772,0.18371639,0.022217948,7.2234955,-31.71668,-199.77496,-297.3925,11.591499,-7.6939635,162.73071,1565000
188.80522,0.19126391,0.022436257,8.056619,-15.785344,-190.54292,-300.7854,4.0311413,-13.070557,193.73097,1570000
190.14688,0.18041061,0.024888761,7.0820355,-38.186073,-191.6463,-297.97183,23.612461,-6.134382,220.66919,1575000
189.10086,0.20550916,0.022474008,8.839532,-13.878591,-190.77211,-295.09998,3.5827475,-11.624781,201.7474,1580000
188.02452,0.18988954,0.021842098,14.230988,-35.970303,-189.77885,-300.93726,31.974754,-8.080059,313.77686,1585000
188.08368,0.1838738,0.024227919,6.910632,-16.227098,-188.95831,-298.64243,21.933834,-7.7750664,222.23755,1590000
179.468,0.16252357,0.023754572,7.7597637,-27.352581,-180.74738,-297.5882,5.5349874,-11.462324,200.24675,1595000
187.64032,0.17531776,0.022075823,7.173309,-7.949642,-189.02516,-300.4072,8.718365,-5.654752,168.62354,1600000
188.58493,0.17491758,0.023418589,8.703153,-28.543364,-189.88177,-293.6879,10.515017,-6.226481,199.87392,1605000
192.79236,0.17475137,0.021079617,8.173403,-18.128035,-194.59521,-297.52188,2.1521544,-29.851822,213.06245,1610000
187.80168,0.1636961,0.022325397,7.5659475,-21.124262,-189.00633,-289.6119,8.18813,-3.3744998,201.77855,1615000
184.63773,0.17386897,0.020631732,9.210455,-12.669979,-185.988,-295.93082,3.072637,-4.358537,179.61432,1620000
184.67809,0.19236347,0.022336718,11.041089,-4.7262087,-186.64844,-297.83423,7.4939423,-12.362511,261.29218,1625000
182.46664,0.18693699,0.025869006,9.342058,-19.166096,-183.89128,-300.11304,16.65184,-7.245418,269.73715,1630000
181.44264,0.18355978,0.025054526,10.007313,-20.581022,-183.702,-295.71436,17.18073,-6.1688485,242.70203,1635000
176.63269,0.17952003,0.02183911,7.8429513,-18.533503,-178.20409,-300.83456,18.780087,-7.230059,194.86838,1640000
189.84149,0.1829486,0.022588575,7.7247252,-16.751637,-191.12965,-293.235,5.254297,-12.174369,209.21707,1645000
186.25612,0.20451091,0.024079861,9.20017,-13.872109,-187.59978,-299.06586,19.700686,-4.9307103,254.6485,1650000
184.74762,0.15484948,0.021829924,8.1848955,-18.31805,-186.38669,-296.34537,5.408806,-11.33132,185.7147,1655000
184.80603,0.18637234,0.023555774,10.048358,-1.9864668,-186.2758,-294.38565,11.765146,-17.917793,285.33868,1660000
180.19843,0.1804309,0.023904651,9.292938,-13.640911,-181.87407,-293.96375,13.852683,-6.4082813,227.29655,1665000
184.49295,0.1716757,0.021111285,8.356037,-17.000658,-186.07648,-299.00897,4.098393,-24.016766,213.56615,1670000
190.61432,0.15371509,0.022666922,7.223709,-40.17769,-192.11525,-294.7238,3.1397634,-19.221617,175.79694,1675000
179.93808,0.16903205,0.020714583,7.130084,-15.074964,-181.36409,-292.2396,3.1814003,-5.956213,158.378,1680000
186.43948,0.19852424,0.023982085,10.9154005,-32.71124,-187.85458,-299.68555,10.599208,-34.750862,333.17545,1685000
183.9817,0.18321739,0.021006627,8.11764,-15.624161,-185.88898,-296.587,31.061733,-4.242723,300.03918,1690000
176.00206,0.16176048,0.023708515,8.742767,-12.259315,-177.29137,-294.8093,31.267963,-2.2848213,222.17218,1695000
178.26933,0.16221468,0.024356144,8.5676775,-19.487328,-179.98123,-283.87747,8.602602,-32.09957,331.5725,1700000
185.70815,0.16137092,0.022070268,8.6302185,-26.956432,-187.09059,-295.1059,6.266041,-34.28084,229.41576,1705000
182.92523,0.18088375,0.02187001,7.2065353,-16.675528,-184.20992,-298.61734,7.8998413,-7.7730923,172.18906,1710000
181.37706,0.17099252,0.024710225,7.331774,-20.870876,-182.9382,-290.78372,6.129607,-8.476867,189.82259,1715000
182.13766,0.1961486,0.0216795,7.048833,-12.668806,-183.46329,-296.6717,14.820432,-3.9261234,210.55292,1720000
180.71695,0.17861928,0.024261449,6.8926864,-15.942327,-182.33752,-293.23553,14.891102,-6.5955753,195.623,1725000
182.84148,0.1597147,0.020962622,7.2234325,-6.025287,-184.25084,-291.8243,17.974602,-2.153572,203.992,1730000
175.61552,0.1438849,0.022460941,9.74295,-20.449747,-176.88733,-298.2917,13.24294,-8.029743,229.10246,1735000
175.12364,0.18563381,0.023823604,10.522152,-19.280247,-176.55655,-293.16577,35.84716,-4.496386,305.88885,1740000
177.31091,0.17395343,0.021887034,7.5897064,-24.209627,-178.86642,-300.0201,3.00159,-28.182062,250.2318,1745000
177.36038,0.19078495,0.02329845,8.006554,-18.265469,-179.22606,-285.6746,2.6496282,-20.147007,203.28998,1750000
176.1514,0.2087778,0.022241171,7.234171,-14.383936,-177.46686,-293.82217,11.429381,-7.8870096,191.56879,1755000
177.19891,0.21414874,0.023277415,6.466319,-12.275244,-179.0464,-293.9946,3.0996704,-18.608545,193.44016,1760000
174.43414,0.17451622,0.023399638,7.7411184,-11.5579605,-175.9411,-286.70456,4.4270334,-15.019804,180.65498,1765000
183.80263,0.19549026,0.02246082,8.338198,-6.43098,-185.83134,-295.68124,4.0626254,-13.838058,212.18217,1770000
170.76584,0.1742651,0.022748942,8.361295,-11.561729,-172.70224,-293.81628,39.83133,-5.9381933,302.29144,1775000
178.67392,0.19367592,0.023356229,6.9665623,-12.23322,-180.35092,-291.90222,2.3079684,-18.650015,213.31769,1780000
185.18008,0.18183844,0.022690494,6.8634224,-7.0614038,-186.50348,-285.60565,11.753601,-6.291481,181.74858,1785000
171.20764,0.16185741,0.022520171,9.504381,-11.287475,-172.83203,-295.92587,8.438365,-12.021386,222.97821,1790000
178.96835,0.18048197,0.020814572,7.947805,-13.381079,-180.1893,-288.9792,2.3124197,-7.436162,179.5231,1795000
174.9328,0.18556769,0.021593401,7.8581896,-21.046091,-176.4689,-292.74127,7.561571,-7.4873557,173.21964,1800000
178.03792,0.15058666,0.022929754,7.176428,-36.20887,-179.65083,-288.88968,5.255244,-4.994715,162.03983,1805000
178.14995,0.18372053,0.023306942,8.6921015,-25.901728,-179.80629,-286.26636,19.217081,-5.767767,269.17682,1810000
174.75914,0.19297239,0.022780227,8.040702,-21.241552,-175.98523,-300.9317,4.6495447,-16.283386,227.65962,1815000
175.9588,0.17097211,0.022319164,8.84751,-8.354771,-177.68997,-293.24432,9.53343,-7.6345787,237.4417,1820000
178.0159,0.15830973,0.021309294,7.549862,-13.198424,-179.8413,-293.14334,14.740287,-3.3120117,180.12958,1825000
176.5,0.17319414,0.023015136,7.287938,-10.032437,-177.70068,-299.01343,2.4507182,-15.229336,181.45792,1830000
182.48474,0.19207618,0.023560066,9.145662,-6.732921,-183.85764,-293.34445,6.8648915,-8.243849,205.30869,1835000
175.75618,0.16899875,0.02325323,6.51462,-16.946573,-177.25064,-283.49478,8.069692,-18.300312,192.67694,1840000
167.78564,0.16272552,0.02754025,7.532992,-13.470247,-169.31996,-271.83246,7.8205743,-21.113989,236.095,1845000
182.31932,0.17827487,0.019879656,7.330924,-5.160639,-183.70114,-291.2024,17.655502,-2.1098442,189.98877,1850000
178.60716,0.16532978,0.023025572,6.8112164,-20.46345,-180.17245,-293.47354,12.050325,-4.601202,180.628,1855000
166.67857,0.15248244,0.02099367,6.8341885,-15.277633,-168.07385,-286.4004,2.8889875,-29.130295,248.67192,1860000
173.32005,0.17135492,0.02190632,8.244265,-2.3695695,-175.05878,-277.07812,5.762911,-40.760063,362.62952,1865000
176.05417,0.21016234,0.023890996,8.030363,-0.8324492,-177.83151,-293.90872,5.7511215,-19.431366,226.92764,1870000
169.00139,0.20500635,0.024354553,7.551917,-29.603037,-170.26282,-296.49127,5.838949,-7.108168,198.9227,1875000
164.24881,0.16956332,0.022801017,7.744153,-9.862812,-165.84225,-298.5141,8.777581,-10.082772,190.11578,1880000
172.47032,0.17272106,0.022199,7.0560102,-9.357527,-174.02261,-299.4791,6.0227165,-18.849812,175.66774,1885000
172.58391,0.16532499,0.025151491,8.741738,-15.026289,-174.04482,-280.1903,24.55552,-10.549986,216.2521,1890000
170.11917,0.14685133,0.0224447,7.4161463,-9.457307,-171.56607,-297.0273,23.708786,-3.9587388,213.69012,1895000
164.99132,0.15770403,0.023179373,9.051767,-9.924312,-166.73007,-292.26074,12.682804,-8.717959,231.46695,1900000
174.63078,0.18842027,0.025573768,9.617712,-25.93599,-176.34048,-284.93094,8.290941,-31.08376,313.88928,1905000
177.43939,0.17543507,0.024225373,9.577611,-21.006678,-178.72864,-282.36356,24.71288,-5.176914,282.92853,1910000
171.81973,0.17051308,0.02123857,7.661173,-16.563028,-173.21445,-288.89847,8.4265,-19.214802,243.47713,1915000
167.7188,0.15944952,0.02156324,6.6412983,-6.498452,-169.45038,-297.3266,18.946453,-7.389632,232.27135,1920000
165.59732,0.1615386,0.021933293,8.994723,-2.9681282,-167.445,-291.5625,29.580147,-5.4009852,287.76138,1925000
168.60506,0.17159252,0.023699727,8.221689,-12.1018095,-170.3057,-297.07492,9.436543,-8.6489315,208.24953,1930000
171.81036,0.15027413,0.02442184,7.6231337,-0.85445774,-173.51038,-295.8307,17.618702,-2.366298,214.80205,1935000
167.54318,0.15972154,0.02074149,7.388031,-1.0221521,-168.65271,-298.14804,5.1132975,-20.670097,236.76035,1940000
170.32251,0.16633105,0.022807233,7.5214415,-4.8091516,-172.04291,-298.86212,3.4955945,-15.496825,194.60979,1945000
168.93863,0.17502628,0.021541744,7.4728293,-18.26158,-170.54337,-288.5414,10.077732,-2.4567199,189.19487,1950000
170.46361,0.17513168,0.021026062,10.758005,-6.1542068,-172.03734,-294.00778,5.9772053,-30.980093,339.00964,1955000
167.02547,0.16788502,0.020699896,7.80378,-17.303974,-168.6517,-293.709,13.900179,-7.7269773,191.98679,1960000
173.28633,0.1872535,0.02341933,9.145365,-11.249257,-174.85117,-287.04044,4.600947,-17.267954,221.36655,1965000
169.36208,0.15695408,0.021223795,7.6139255,-9.95502,-170.7539,-287.3571,7.7714276,-13.051945,222.0593,1970000
159.556,0.2020734,0.023075713,7.8135157,-9.866402,-161.4046,-284.72635,32.786602,-4.167119,293.21313,1975000
168.9629,0.19207561,0.02368699,6.706441,-14.092842,-170.4465,-296.0462,5.5443783,-10.93479,195.63208,1980000
166.25453,0.15664724,0.022067377,6.7164,-13.431583,-167.55804,-292.49387,14.166933,-7.5923514,209.94264,1985000
171.45044,0.14905,0.024998039,7.1932545,-3.952578,-172.87823,-297.65176,11.7862,-2.2617726,185.26743,1990000
158.41559,0.14702599,0.023620423,9.0317745,-9.748376,-160.4732,-276.82388,4.9644976,-7.1346836,197.88264,1995000
163.93466,0.17300151,0.023166837,6.85641,-4.1266394,-166.1232,-286.41867,21.072367,-4.619319,206.10455,2000000
