actor/actor_loss,actor/bc_flow_loss,actor/distill_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
241.35013,0.2570464,0.01795356,5.7918396,-94.46032,-241.37848,-300.1145,1.8279177,-1.2543236,107.05377,1005000
245.59132,0.2716765,0.018690266,7.7039986,-130.59073,-245.77428,-299.8325,8.488855,-1.9103787,165.3854,1010000
245.62852,0.23995195,0.017314944,6.1415653,-105.80323,-245.94382,-301.32037,1.6450837,-6.838709,130.12164,1015000
245.52763,0.28447828,0.017608907,4.4304247,-136.6794,-245.83044,-301.37482,1.3981171,-7.178303,117.822754,1020000
243.49033,0.25168654,0.01760581,5.99625,-103.70649,-243.74701,-301.23923,1.4996005,-4.012367,121.08449,1025000
246.56195,0.2761171,0.016415522,4.835784,-101.3369,-246.57104,-299.83813,3.1540332,-1.2891765,121.31556,1030000
244.69142,0.26892683,0.02090066,4.9460683,-135.13293,-244.62045,-299.18127,1.239673,-10.490133,124.31809,1035000
247.58229,0.2662364,0.017477876,5.7497425,-122.67578,-247.62537,-301.91885,1.354445,-15.481711,148.58699,1040000
245.95654,0.2546786,0.016708862,4.7146873,-126.13204,-245.63348,-300.69193,8.161161,-1.6309981,113.65869,1045000
242.92415,0.32266733,0.01831801,6.440456,-140.285,-243.12889,-300.96918,9.893501,-4.221244,149.64359,1050000
244.7051,0.262828,0.017834766,8.369307,-123.19303,-245.51163,-300.52347,2.8757815,-3.7370374,130.1294,1055000
242.78033,0.2766278,0.017936591,7.3431315,-102.101456,-243.55093,-299.846,5.9586854,-1.9249611,159.72641,1060000
243.53223,0.25095186,0.017171195,5.5793834,-99.67961,-243.70543,-299.1202,3.065649,-7.362767,149.50153,1065000
246.12651,0.28152072,0.020045368,7.8701715,-96.246895,-246.2312,-300.62915,6.678442,-6.522271,171.22678,1070000
240.30583,0.26544213,0.019847697,4.817376,-96.115616,-240.8695,-301.34006,1.9955496,-3.4152112,126.257576,1075000
242.51678,0.24331702,0.020101953,6.8725557,-100.05129,-243.06787,-301.19177,2.4813123,-13.636589,169.26529,1080000
