actor/actor_loss,actor/alpha,actor/alpha_loss,actor/bc_loss,actor/entropy,actor/q,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
-3.047948,1.0,5.5310106,0.0,3.0310109,0.016937125,2.4830627,9.853164,2.728802,0.009022516,-3.0592084,5.5310106,-0.46239117,169.90973,5000
68.210526,0.2894455,1.7051508,0.0,3.3910947,-69.19207,69.91568,0.12311051,-53.692654,-69.19318,-70.4489,1.7051508,-0.07646431,6.087377,10000
119.0957,0.0951478,0.5264769,0.0,3.0332537,-119.38431,119.62218,0.29661497,-79.04261,-119.484184,-121.66468,0.5264769,-0.390032,14.038428,15000
142.5231,0.042124983,0.035758015,0.0,-1.6511447,-142.45354,142.55885,0.4428649,-88.744354,-143.50645,-161.42459,0.15768598,-0.17398185,19.135378,20000
158.64828,0.026549805,0.005135502,0.0,-2.306571,-158.58704,158.65343,0.28457484,-101.62373,-159.26907,-189.79138,0.18619472,-0.19171964,16.856377,25000
170.18283,0.02696132,0.005386705,0.0,-2.3002062,-170.12082,170.18822,0.4753172,-111.37349,-171.04765,-209.24475,0.20279343,-0.20532043,22.336876,30000
176.41798,0.027346333,-0.000996804,0.0,-2.536451,-176.34862,176.41699,0.6679584,-107.651665,-177.25179,-226.31378,0.41706038,-0.42363325,44.293304,35000
180.20601,0.041092888,-0.0040412033,0.0,-2.5983431,-180.09924,180.20197,0.62368757,-103.54176,-181.2213,-234.65044,0.4114256,-0.42646596,34.70202,40000
178.74307,0.035461385,-0.0022477203,0.0,-2.563385,-178.65218,178.74083,0.5291902,-99.48411,-179.65245,-241.98613,0.39382452,-0.39545894,35.146793,45000
186.5024,0.03716731,0.008470466,0.0,-2.272099,-186.41795,186.51086,0.8967848,-110.64226,-187.51604,-253.20973,0.3391038,-0.3043878,34.086918,50000
180.35326,0.04396116,0.02100339,0.0,-2.0222285,-180.26436,180.37425,0.6321818,-93.19776,-181.46965,-262.52344,0.3187615,-0.32518503,24.533092,55000
178.17851,0.047256287,0.0025276225,0.0,-2.4465125,-178.0629,178.18105,0.7917365,-105.8259,-179.2578,-247.15733,0.4545868,-0.47825825,27.495632,60000
173.59781,0.045679666,0.003224877,0.0,-2.4294024,-173.48685,173.60103,0.770353,-100.72293,-174.70842,-242.75287,0.35942078,-0.3747679,25.529905,65000
174.60341,0.0385379,-0.0023424549,0.0,-2.5607831,-174.50473,174.60106,0.7621621,-50.62254,-175.55731,-241.72285,0.35345674,-0.3531502,23.2216,70000
174.82748,0.047439594,-0.00036614286,0.0,-2.507718,-174.70851,174.82712,1.0763804,-56.335896,-176.0384,-244.19524,0.66146183,-0.67961055,34.96947,75000
172.45572,0.045830756,0.011108094,0.0,-2.257628,-172.35223,172.46683,1.2487911,-79.300934,-173.58505,-245.49542,0.50557953,-0.44077814,41.047447,80000
168.81583,0.049589336,0.005381448,0.0,-2.3914797,-168.69722,168.82121,0.84060794,-62.074856,-170.05594,-248.68399,0.40687796,-0.40629163,24.308422,85000
166.93085,0.04493412,-0.0074171387,0.0,-2.665067,-166.8111,166.92343,1.5624164,-72.829216,-168.06958,-259.08087,0.8452203,-0.84185916,43.975918,90000
169.50995,0.041978497,-0.017056266,0.0,-2.9063096,-169.38794,169.49289,1.1303829,-89.67519,-170.67912,-260.375,0.29452232,-0.29011348,28.24199,95000
171.6188,0.041344386,-0.008124263,0.0,-2.6965022,-171.50732,171.61069,1.0431199,-97.84443,-172.69824,-269.006,0.31590426,-0.3171042,26.070091,100000
173.01448,0.038303442,-0.0010597248,0.0,-2.5276666,-172.91766,173.01343,0.69001055,-96.642204,-173.98424,-269.69946,0.26693428,-0.18115915,22.297705,105000
174.52551,0.037776865,0.0017461663,0.0,-2.4537768,-174.4328,174.52725,0.8704743,-98.71563,-175.52989,-253.43152,0.17958306,-0.20442925,20.853313,110000
182.85336,0.038498126,0.0039147753,0.0,-2.3983126,-182.76105,182.85728,0.7506163,-114.903595,-183.85634,-266.52017,0.29701784,-0.28772306,22.415298,115000
178.76749,0.039072998,-0.0021326032,0.0,-2.55458,-178.66768,178.76535,0.7011296,-86.46311,-179.7563,-265.29938,0.26012003,-0.29295582,24.209063,120000
180.85522,0.041367296,0.015521119,0.0,-2.1247973,-180.76733,180.87074,0.8580155,-90.37747,-181.905,-272.36627,0.19627132,-0.24530573,20.613512,125000
181.1643,0.0395528,0.0048658582,0.0,-2.3769782,-181.07031,181.16917,0.7770738,-102.81928,-182.1654,-266.82056,0.35231063,-0.30488306,25.805227,130000
180.61592,0.041026875,0.0064350595,0.0,-2.3431501,-180.51979,180.62236,0.9356839,-104.92524,-181.60753,-266.53064,0.50405157,-0.53387153,24.335789,135000
177.59784,0.04437853,-0.002385517,0.0,-2.5537539,-177.48451,177.59546,0.80220604,-63.470097,-178.75145,-270.70963,0.44582543,-0.39905357,24.60431,140000
174.80855,0.044413764,-0.010880446,0.0,-2.7449791,-174.68661,174.79767,1.3679727,-51.9825,-175.971,-270.14966,0.46263513,-0.48401186,36.039272,145000
173.24118,0.043981574,-0.0024750372,0.0,-2.5562744,-173.12875,173.23871,1.0142058,-77.32852,-174.37276,-270.75574,0.1987639,-0.20048897,23.476791,150000
174.3848,0.041700717,0.0041400422,0.0,-2.4007201,-174.28467,174.38893,0.8955876,-92.920425,-175.46924,-274.15115,0.46466175,-0.46850806,26.21278,155000
173.0445,0.042329952,-0.0027768011,0.0,-2.565599,-172.93588,173.04172,0.7841838,-66.26308,-174.09677,-275.69214,0.6444284,-0.5603013,26.306623,160000
173.55566,0.042314064,-0.0025782874,0.0,-2.5609322,-173.4473,173.55309,0.93317455,-67.18076,-174.60881,-274.11703,0.3554083,-0.30097112,23.023323,165000
174.42249,0.042080164,-0.0044330456,0.0,-2.6053476,-174.31285,174.41805,0.96269065,-65.95097,-175.51878,-276.17667,0.3772524,-0.34457037,25.967884,170000
171.13686,0.043819014,0.017661428,0.0,-2.096946,-171.04495,171.15451,0.95212805,-66.34646,-172.2706,-266.70566,0.40555692,-0.38260853,25.127716,175000
170.51079,0.045442253,-0.0007348024,0.0,-2.51617,-170.39645,170.51006,0.9356457,-85.533966,-171.61684,-279.48645,0.516222,-0.50772727,23.206514,180000
169.77823,0.043999866,-0.02081627,0.0,-2.9730985,-169.64742,169.75742,0.75932395,-75.577995,-170.83292,-288.688,0.34189934,-0.36195022,17.193409,185000
172.345,0.04271724,0.0038048588,0.0,-2.4109292,-172.24203,172.3488,0.9609243,-91.16257,-173.37709,-260.06427,0.2916855,-0.32575983,21.524282,190000
