actor/actor_loss,actor/alpha,actor/alpha_loss,actor/bc_loss,actor/entropy,actor/q,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
-8.429552,1.0,21.574024,0.0,9.074024,-0.64447176,13.144472,209.36104,1.8989513,-0.6505026,-3.537903,21.574024,-1.8701295,700.66565,5000
208.45679,0.28946766,7.5328503,0.0,13.523115,-212.37129,215.98964,1.0669298,-165.58621,-212.51443,-215.51138,7.5328503,-0.37146285,39.957386,10000
239.57654,0.10760116,1.6159878,0.0,2.518313,-239.84752,241.19252,4.4519577,-158.63574,-242.773,-270.28137,1.6159878,-1.2494986,88.88046,15000
226.28972,0.04921737,0.14452505,0.0,-9.563536,-225.81903,226.43425,3.629631,-133.9276,-229.9434,-268.66772,1.673931,-1.606258,80.542336,20000
209.05103,0.04336675,-0.050804198,0.0,-13.671501,-208.45813,209.00021,3.041192,-112.02478,-213.18127,-256.83417,0.7445836,-0.80375075,53.386528,25000
202.69342,0.042908616,0.00049068185,0.0,-12.4885645,-202.15756,202.69391,3.8344796,-124.6091,-206.49522,-257.19208,0.82484144,-0.8526211,73.4244,30000
197.99136,0.04436994,-0.027192464,0.0,-13.112858,-197.40955,197.96417,3.8733108,-91.899284,-202.19505,-254.08464,1.1213748,-1.1213144,57.55694,35000
191.00482,0.042140204,0.02289054,0.0,-11.9568,-190.50095,191.02771,2.5260315,-118.86821,-195.40994,-251.35022,0.70080703,-1.1620202,50.377136,40000
191.26125,0.039409123,-0.008875186,0.0,-12.725206,-190.75975,191.25237,2.792916,-89.561226,-195.93561,-255.44592,0.6434959,-1.2137259,47.065765,45000
186.28807,0.042563565,0.01257509,0.0,-12.204557,-185.7686,186.30064,2.954729,-112.26933,-190.87698,-251.638,1.0635171,-0.9550261,55.11972,50000
184.73605,0.039801564,0.0003460986,0.0,-12.491304,-184.23886,184.7364,2.8161404,-86.17413,-189.20987,-249.11186,2.1303875,-2.591049,63.95659,55000
186.64322,0.03891547,0.0059889853,0.0,-12.346103,-186.16277,186.6492,2.8193696,-89.064644,-190.98308,-258.18503,1.0761272,-1.1591303,61.969677,60000
187.06882,0.03833323,-0.023434108,0.0,-13.111326,-186.56621,187.04538,2.94649,-79.68848,-191.41133,-253.543,0.9674859,-1.1001962,60.994186,65000
