actor/actor_loss,actor/bc_flow_loss,actor/distill_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
192.41971,0.16858104,0.022173721,8.447149,-39.21884,-193.4312,-299.35825,32.646236,-3.5699067,246.39159,1520000
199.90268,0.18146797,0.020971864,6.6477017,-39.21227,-201.14879,-298.73044,7.6693625,-36.338234,252.06543,1525000
198.36269,0.19852795,0.020954302,8.147713,-35.215084,-200.10698,-299.9318,40.781815,-5.927601,279.30664,1530000
198.61136,0.16926719,0.022727856,10.332522,-9.39654,-199.79819,-299.36258,16.727528,-5.2575097,225.01627,1535000
191.65901,0.17358795,0.021579575,8.809513,-11.392571,-192.84787,-298.6322,41.054108,-3.1269307,258.758,1540000
198.26517,0.15541424,0.02246139,7.2323265,-17.484064,-199.66878,-301.01706,12.128116,-13.130837,199.9609,1545000
196.73817,0.17484467,0.021067657,6.365564,-14.716028,-198.5371,-295.96057,9.064962,-5.33611,154.66061,1550000
197.55623,0.18597908,0.021190228,8.270336,-9.828044,-199.2214,-298.27267,6.226375,-32.646904,235.3182,1555000
194.60208,0.18807538,0.02001009,11.617906,-46.702477,-196.3278,-301.2028,7.6383486,-32.06165,335.90323,1560000
195.84537,0.18448825,0.0214004,7.2809267,-19.952808,-197.13141,-301.7762,20.853214,-4.3736377,187.11746,1565000
194.13358,0.17601943,0.022641644,6.4990435,-11.309248,-195.72055,-300.9824,22.670671,-2.651746,181.62708,1570000
192.38689,0.18617678,0.023250094,6.1269765,-24.89921,-194.01038,-298.63928,15.209349,-10.1032295,197.89432,1575000
192.76788,0.16897224,0.02259374,7.5764604,-35.11965,-194.8251,-298.6581,2.9691901,-11.225244,184.39134,1580000
200.18573,0.19999947,0.023464674,8.661381,-33.9932,-201.65817,-299.13232,41.378204,-7.2210746,328.85788,1585000
202.56612,0.18369876,0.02406003,7.470517,-12.646311,-203.69455,-299.3805,3.8241444,-47.427605,290.29214,1590000
192.32027,0.18058215,0.021783728,7.948245,-26.70445,-193.55827,-301.7252,29.07902,-8.095508,310.68283,1595000
193.1049,0.15685287,0.021561192,8.258592,-27.906355,-194.36156,-299.96408,12.759907,-20.964064,230.13411,1600000
190.36618,0.18403274,0.020490305,8.606602,-19.773098,-191.98506,-298.22913,5.1608324,-32.09645,267.84006,1605000
197.06618,0.1815638,0.020662222,7.1367097,-24.50663,-198.4671,-297.9967,2.7353573,-13.857635,179.8396,1610000
188.51807,0.16647805,0.019480824,7.467732,-22.427837,-189.98811,-296.6717,7.868629,-5.820567,200.31949,1615000
191.32632,0.17559592,0.020316066,6.335444,-22.410402,-192.86261,-298.928,3.5168056,-5.950929,160.93863,1620000
194.59981,0.19346091,0.02186913,8.082122,-28.00916,-195.93759,-297.62967,4.122306,-46.69143,319.31805,1625000
197.01079,0.1910545,0.02416625,8.0693245,-22.672247,-198.55211,-299.89508,10.043513,-4.4137735,205.98761,1630000
189.72122,0.20604688,0.021501396,6.8753614,-18.250105,-191.33781,-302.03986,28.933643,-9.686314,207.98868,1635000
191.42168,0.20535445,0.02482401,7.020417,-27.474533,-193.50108,-292.87573,6.9015274,-11.849109,177.2407,1640000
195.5725,0.1880315,0.021545716,7.176515,-24.678797,-197.51538,-297.37985,25.27235,-2.864532,205.9581,1645000
184.11694,0.16390297,0.021818032,8.343767,-24.678976,-185.8822,-297.90845,4.230124,-29.813068,226.17741,1650000
191.59854,0.19459216,0.025635319,6.924521,-22.268942,-193.27063,-301.61252,3.3669055,-19.835213,200.3085,1655000
190.74919,0.15499385,0.020894703,7.944415,-16.39077,-192.15881,-297.12173,6.145457,-23.360535,255.2109,1660000
191.83453,0.17647566,0.020875296,6.0098314,-24.609285,-193.41245,-299.43314,5.914043,-6.1674333,163.97374,1665000
191.61246,0.18674476,0.023491234,8.1448,-17.78867,-192.93079,-298.13583,9.267747,-26.591635,290.55585,1670000
190.64287,0.1739797,0.019020379,6.4841566,-19.666763,-191.39142,-300.33997,23.59377,-2.5760512,188.6838,1675000
188.22006,0.17850596,0.020179616,8.463539,-2.4384418,-189.87671,-298.7166,2.9914103,-8.97071,212.20483,1680000
189.0168,0.1909318,0.022318654,7.0718136,-21.415976,-190.16516,-300.19366,33.000015,-4.6672087,225.2592,1685000
187.31064,0.18914913,0.023159403,7.194287,-16.570448,-188.65024,-292.78,9.369467,-15.998329,215.3678,1690000
189.90376,0.16858792,0.021680031,9.129812,-9.871581,-191.55605,-299.56943,14.913432,-18.233974,244.24504,1695000
187.82751,0.13437094,0.01942737,6.497998,-24.199844,-189.08386,-299.69894,18.8643,-4.525688,176.58202,1700000
188.30908,0.16674574,0.022984395,6.387752,-21.638945,-189.38083,-297.89697,6.096013,-3.0433142,174.97375,1705000
183.5435,0.18668601,0.019792685,7.588877,-14.552347,-184.60474,-295.3738,5.243879,-27.063444,228.21634,1710000
182.95721,0.14757167,0.023417452,8.400308,-11.450226,-184.5152,-299.38803,4.470567,-17.741884,210.361,1715000
180.82286,0.18710259,0.019969713,5.7087135,-9.883975,-182.31538,-295.25497,4.901642,-2.567977,132.67273,1720000
183.80476,0.15721922,0.023459962,7.031376,-16.555965,-185.45772,-292.6726,3.4247365,-10.765932,172.00581,1725000
183.68477,0.17049743,0.019870546,8.8945055,-12.923591,-185.19952,-294.98056,23.338358,-2.5834644,210.63538,1730000
185.03699,0.1824667,0.01979576,7.248109,-12.278621,-186.15375,-295.87726,5.610964,-7.5878816,214.49692,1735000
183.30388,0.17875515,0.021651877,8.375159,-27.632488,-184.91916,-294.5844,3.3234663,-21.471329,260.12848,1740000
186.37794,0.17774127,0.022168705,6.5874867,-6.9113092,-187.44864,-297.71143,11.593625,-15.961561,185.29948,1745000
184.1322,0.17583358,0.02099101,6.270136,-26.07887,-185.30725,-292.2113,40.941536,-4.180583,267.7995,1750000
184.49492,0.2072237,0.024085773,9.225912,-16.41083,-185.60507,-300.85764,9.332741,-3.5480657,195.24992,1755000
180.57635,0.15863456,0.021568835,6.5187287,-7.467102,-181.90297,-297.41385,24.615097,-2.335336,200.92863,1760000
180.54651,0.17546554,0.021583688,7.217841,-11.307769,-181.95572,-296.9696,19.171621,-4.753948,216.74188,1765000
183.57451,0.16900222,0.019771338,5.9386797,-13.058678,-185.08669,-297.47302,25.524584,-2.5835133,210.5292,1770000
181.86165,0.17055233,0.021902451,7.108489,-20.134035,-183.1417,-298.68536,2.4178488,-18.874973,200.08437,1775000
181.83408,0.17214823,0.02152535,8.083937,-22.169538,-183.07465,-297.90613,3.0629072,-18.471727,210.9065,1780000
175.91972,0.18617064,0.021813411,7.8424916,-29.706694,-177.2492,-299.53723,3.2120872,-29.502537,237.63605,1785000
174.24364,0.17261063,0.0221751,7.7510786,-19.039248,-175.99161,-299.92838,56.441227,-4.740197,339.48376,1790000
181.87466,0.17907026,0.018670132,6.8523016,-29.505844,-183.41895,-295.00952,34.18446,-8.446278,221.35803,1795000
177.80927,0.21145801,0.021537289,8.109818,-17.786453,-179.35532,-299.6463,22.712711,-3.3888535,220.9956,1800000
178.04498,0.15677486,0.023742013,5.712699,-32.49953,-180.00375,-291.27267,3.9469814,-23.594263,187.02333,1805000
182.63689,0.19435997,0.019147547,6.180314,-32.030125,-184.32388,-291.65656,12.91627,-4.007673,171.72464,1810000
179.61966,0.1761327,0.020874286,7.8458805,-14.280675,-180.9392,-298.73203,4.4312015,-6.405758,180.8443,1815000
178.18863,0.17368087,0.021900648,8.380191,-16.742228,-180.54779,-295.35318,9.150751,-9.214849,300.83676,1820000
178.98042,0.15448081,0.022381969,8.00614,-17.101652,-180.74724,-299.4366,13.971537,-5.359708,200.51077,1825000
182.75346,0.16789997,0.022559727,7.3877907,-13.822523,-184.06042,-295.75638,7.783526,-4.988655,169.63971,1830000
185.01225,0.18282978,0.020852754,6.7820997,-12.653084,-186.4643,-293.29718,5.359154,-50.209812,323.2635,1835000
178.75436,0.18125367,0.023057291,7.2473407,-11.470184,-180.13452,-294.6815,25.160807,-3.2723732,203.62021,1840000
174.43582,0.17033376,0.020243082,6.346405,-2.2811363,-175.79044,-297.90564,4.24911,-7.9026413,198.5249,1845000
170.71695,0.17107469,0.020589737,7.620167,-9.06374,-172.19182,-293.41095,10.712452,-6.1638446,210.78464,1850000
182.9892,0.19035614,0.021454625,10.073803,-25.48157,-184.21257,-298.07208,4.3502483,-14.836802,227.55286,1855000
174.00052,0.18629368,0.022081181,9.931461,-29.82261,-175.49242,-299.01303,12.853303,-56.24492,400.34436,1860000
179.76326,0.17703472,0.02420853,7.563369,-11.568977,-181.18442,-294.06232,5.967137,-28.54058,237.30458,1865000
172.87054,0.15946314,0.020993773,5.700524,-9.408658,-174.00665,-301.03928,17.589499,-16.593906,167.73947,1870000
173.75554,0.1756607,0.023551438,8.705334,-15.285266,-174.91379,-299.27765,57.12829,-4.665578,286.47363,1875000
177.85889,0.19680434,0.022363951,7.287679,-25.660091,-179.42659,-295.85318,4.117832,-17.879364,203.39603,1880000
172.99599,0.16790256,0.022916278,8.132769,-22.172035,-174.94824,-301.4797,3.1821334,-24.520967,224.56447,1885000
184.68555,0.15601775,0.023967518,8.3261175,-14.747385,-186.82242,-294.98074,8.140585,-7.9470663,195.66708,1890000
170.24512,0.17738894,0.024469525,7.9237432,-16.882105,-172.19263,-292.4063,6.6847377,-28.647795,284.18524,1895000
175.11226,0.20960508,0.021889707,6.920823,-5.9163117,-176.55981,-301.6051,13.1031065,-3.22479,193.20511,1900000
168.23508,0.20197956,0.021575734,6.7889757,-2.2433944,-169.82758,-301.17682,25.349249,-3.2615645,198.36023,1905000
175.73254,0.18301223,0.02210603,8.099964,-7.6720076,-177.20639,-299.2546,24.129032,-4.415806,213.09204,1910000
169.67786,0.1333309,0.021968564,6.6847363,-28.244967,-171.02977,-300.16763,3.3073068,-16.69769,187.12749,1915000
171.99792,0.16196586,0.023901535,7.732438,-6.8207254,-173.90039,-298.76047,31.662071,-3.0315871,234.1197,1920000
170.07243,0.1791632,0.023248004,8.038477,-15.484053,-171.69592,-290.01758,23.260101,-26.089798,265.11676,1925000
172.75035,0.18546706,0.019011004,6.4389024,-6.404501,-173.97908,-292.01984,2.2737365,-10.769125,172.16585,1930000
172.20753,0.1628472,0.023737911,7.555788,-13.713825,-173.6816,-298.1387,62.96095,-4.469152,385.5226,1935000
167.4325,0.18557082,0.024505759,7.2874193,-13.453648,-169.39728,-292.2023,3.451415,-29.81222,220.83397,1940000
179.05893,0.17257778,0.022936976,9.329741,-9.756321,-180.89859,-290.67325,5.702153,-14.018655,234.05536,1945000
179.14528,0.18202816,0.023838468,6.0281973,-20.799822,-180.82391,-296.33893,12.849307,-3.2188647,164.67844,1950000
162.28946,0.17793642,0.019741649,7.527444,-6.4633145,-163.67006,-301.16992,34.57338,-3.4696598,226.04282,1955000
181.00853,0.16617422,0.018569632,5.785491,-31.90141,-182.384,-298.38647,12.560879,-3.2696466,169.80095,1960000
165.8815,0.1625991,0.0227255,7.2890406,-9.372694,-167.22316,-289.60358,3.951945,-44.397476,259.5324,1965000
171.65929,0.1774838,0.023796834,8.35764,-9.376488,-173.46648,-301.4807,6.8113112,-53.15061,298.3416,1970000
168.94997,0.16190113,0.025182342,7.5794516,-10.5688,-170.57645,-293.7174,5.7916794,-12.695098,211.27156,1975000
172.93866,0.18688843,0.023769917,7.0017905,-15.699597,-174.41077,-299.19388,22.795658,-10.300981,228.00089,1980000
165.41728,0.18267642,0.022735076,7.5323305,-9.969962,-166.80624,-298.1663,44.354202,-6.3877125,316.12268,1985000
173.05894,0.1419254,0.021270799,6.929277,-15.516084,-174.31921,-300.47034,7.2620363,-21.762924,203.08069,1990000
171.22032,0.1783541,0.022653507,8.299322,-10.611757,-172.64893,-298.28122,31.881208,-27.087812,256.86673,1995000
163.9638,0.14876558,0.022620328,8.98189,-10.42772,-165.73651,-299.6525,7.035627,-32.051056,285.5896,2000000
