actor/actor_loss,actor/alpha,actor/alpha_loss,actor/bc_loss,actor/entropy,actor/q,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
-1.0907052,1.0,4.230809,0.0,1.7308092,-0.640104,3.140104,9.657737,2.0753794,-0.6477518,-3.7039976,4.230809,-1.022944,160.11595,5000
68.62951,0.28931543,1.4706997,0.0,2.5833776,-69.37692,70.10021,0.15613948,-49.677845,-69.38312,-70.73388,1.4706997,-0.092874475,7.9890165,10000
119.85417,0.09452869,0.46603572,0.0,2.430098,-120.08389,120.320206,0.39209205,-88.061676,-120.110985,-122.03048,0.46603572,-0.35852176,17.16619,15000
153.75487,0.035720542,0.07902797,0.0,-0.2876042,-153.7446,153.8339,0.99583906,-87.43288,-154.31529,-161.95354,0.3688116,-0.41999722,27.557003,20000
165.77048,0.037545096,0.008316639,0.0,-2.2784894,-165.68494,165.7788,0.4901093,-97.641106,-166.6521,-191.76074,0.21694708,-0.17390554,23.23901,25000
175.18085,0.02614881,0.0026181017,0.0,-2.3998768,-175.11807,175.18347,0.34155384,-110.39003,-175.76158,-210.03958,0.22002414,-0.23641609,20.052515,30000
189.22507,0.025477294,-0.003012092,0.0,-2.6182265,-189.15837,189.22206,0.36984798,-121.01134,-190.04666,-222.91393,0.1466022,-0.1359982,16.025948,35000
193.28702,0.02231092,0.0042552045,0.0,-2.309277,-193.2355,193.29128,0.5299091,-111.611244,-193.89635,-235.8272,0.325817,-0.2637886,26.582535,40000
197.45853,0.035116594,-0.0046022343,0.0,-2.6310558,-197.36613,197.45392,0.7087103,-109.531555,-198.38477,-247.77757,0.30162823,-0.33110487,27.007967,45000
196.85562,0.034975443,0.020672807,0.0,-1.9089336,-196.78888,196.8763,0.62230617,-122.270515,-197.5891,-260.98083,0.36560014,-0.35096002,28.44107,50000
196.34985,0.043660775,-0.00047058408,0.0,-2.5107782,-196.24023,196.34938,0.8458668,-110.82351,-197.22594,-269.23132,0.28399512,-0.22885011,25.2808,55000
192.97636,0.042996913,-0.006405686,0.0,-2.6489801,-192.86247,192.96996,0.95596164,-118.34554,-193.94815,-267.9211,0.5670808,-0.72388583,34.269203,60000
193.32497,0.038788155,-0.009156532,0.0,-2.7360651,-193.21884,193.31581,0.60525644,-103.13443,-194.15875,-268.6224,0.2621024,-0.28485808,23.517227,65000
193.38217,0.042297572,-0.0025724417,0.0,-2.5608177,-193.27386,193.3796,0.57935715,-110.304245,-194.33116,-261.4899,0.22539282,-0.23655875,24.084799,70000
191.35979,0.04244766,0.0057755806,0.0,-2.3639364,-191.25943,191.36557,0.6847275,-118.1069,-192.23805,-256.4139,0.27925047,-0.3036646,28.927414,75000
193.62842,0.042336848,0.0076924334,0.0,-2.318304,-193.53027,193.63611,0.6791603,-109.5167,-194.57056,-263.43036,0.27873993,-0.3809693,20.855885,80000
190.2533,0.0411039,-0.0015122473,0.0,-2.5367908,-190.14902,190.25179,0.7911798,-115.52202,-191.1291,-263.09216,0.3135373,-0.2987483,30.601568,85000
191.50275,0.042852256,0.0055349986,0.0,-2.3708353,-191.40115,191.50829,0.9815306,-118.30316,-192.4318,-264.38156,0.2759512,-0.27776772,24.682262,90000
188.90428,0.040027093,-0.004810824,0.0,-2.6201892,-188.79941,188.89948,0.85640204,-106.50979,-189.76979,-260.75095,0.233895,-0.19131796,21.699783,95000
192.24008,0.04224311,0.0058778324,0.0,-2.360857,-192.14035,192.24596,0.86574024,-98.84047,-193.20348,-264.64688,0.29211336,-0.24997912,21.53304,100000
