actor/actor_loss,actor/alpha,actor/alpha_loss,actor/bc_loss,actor/entropy,actor/q,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
-15.904111,1.0,28.373993,0.0,15.873993,0.03011806,12.469882,211.49869,2.9036238,0.018292237,-2.8749404,28.373993,-1.7185531,727.5016,5000
207.17924,0.2899528,8.385505,0.0,16.42024,-211.94034,215.56474,1.2532816,-171.80034,-212.225,-215.58359,8.385505,-0.2484989,28.768078,10000
234.23859,0.105475895,1.9945204,0.0,6.409727,-234.91466,236.23311,3.2839189,-173.96924,-237.93054,-268.31433,1.9945204,-1.2348051,76.53385,15000
213.6387,0.047818553,0.18366557,0.0,-8.659115,-213.22464,213.82237,2.7338908,-153.52625,-218.057,-261.88806,0.6385455,-0.6248048,57.16495,20000
200.84343,0.03892103,0.038204502,0.0,-11.51841,-200.39511,200.88164,2.6843085,-124.53408,-205.41853,-254.93231,0.540951,-0.5108406,64.061966,25000
191.77045,0.03858994,0.046384025,0.0,-11.298028,-191.33446,191.81683,2.6423166,-126.760544,-196.31924,-246.5554,0.77327216,-0.6127874,67.759674,30000
191.7911,0.037304316,-0.020602657,0.0,-13.052286,-191.30418,191.77051,2.3193417,-120.0116,-196.56572,-247.2246,0.46740648,-0.5315249,51.43196,35000
186.51775,0.038842205,-0.028710995,0.0,-13.23917,-186.00351,186.48903,2.5780838,-107.13461,-191.4598,-245.963,1.0439035,-1.0861183,76.93496,40000
182.3045,0.039836872,0.0043108845,0.0,-12.391787,-181.81088,182.30882,3.0079334,-70.970726,-187.386,-242.33234,0.74345607,-0.66131777,54.615257,45000
179.87405,0.03935443,0.036728214,0.0,-11.566732,-179.41885,179.91078,3.2708776,-114.49625,-184.52983,-244.52599,0.8167918,-0.9092626,43.160748,50000
181.81528,0.03612535,0.003694992,0.0,-12.397717,-181.3674,181.81897,1.8250268,-64.67443,-186.32982,-248.24089,0.33022812,-0.45326918,39.71501,55000
176.53278,0.0376116,-0.021195766,0.0,-13.063543,-176.04144,176.51158,3.175429,-76.103424,-182.00159,-248.94484,1.4766837,-1.2403927,61.702057,60000
178.0972,0.037663218,-0.03087492,0.0,-13.319763,-177.59554,178.06633,2.225111,-70.59137,-183.33885,-254.94006,0.8443771,-0.7325496,46.597008,65000
181.99414,0.03681251,0.004586889,0.0,-12.375399,-181.53856,181.99873,2.141487,-70.303116,-186.6459,-255.20282,0.6614591,-0.7585857,56.541176,70000
180.08899,0.035865907,0.017787721,0.0,-12.004049,-179.65845,180.10678,2.6962368,-78.87896,-184.81223,-256.4691,1.0642916,-0.9814864,47.12715,75000
180.86823,0.036555637,-0.017992157,0.0,-12.992186,-180.39328,180.85023,2.3042006,-96.18729,-185.7911,-263.6065,0.771149,-0.78120947,41.871323,80000
181.85059,0.0364415,-0.0244931,0.0,-13.172121,-181.37057,181.8261,2.6879663,-61.73619,-186.91797,-257.65295,1.1283731,-1.3903867,51.686607,85000
178.83002,0.036850233,0.02137155,0.0,-11.920043,-178.39078,178.8514,2.87059,-82.934616,-183.7022,-258.64597,1.5385165,-1.735012,51.941162,90000
