actor/actor_loss,actor/bc_flow_loss,actor/distill_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
0.1926004,0.1926004,0.0,6.3485255,-64.78328,-222.78607,-283.58755,6.47311,-5.021822,122.54413,1275000
0.18290904,0.18290904,0.0,6.564248,-45.081802,-222.74728,-279.288,3.5684483,-7.1863556,142.4325,1280000
0.16614677,0.16614677,0.0,6.473673,-26.243732,-220.03864,-285.28552,1.7934623,-5.4826393,102.72665,1285000
0.20053352,0.20053352,0.0,8.570249,-20.56254,-218.55927,-284.38123,6.3827133,-3.149303,135.11946,1290000
0.1657624,0.1657624,0.0,5.2109003,-22.598007,-216.14996,-285.08612,2.0908098,-4.6088543,99.87101,1295000
0.14053419,0.14053419,0.0,5.3688755,-15.939992,-220.71295,-283.20703,2.872666,-2.321038,81.80816,1300000
0.1848745,0.1848745,0.0,6.167241,-48.199245,-218.97342,-288.40048,3.450833,-6.4315357,128.5316,1305000
0.17837837,0.17837837,0.0,3.5116553,-46.00366,-214.28601,-281.88184,6.125493,-1.5486653,91.16023,1310000
0.19763334,0.19763334,0.0,4.2467294,-36.342052,-215.52206,-283.88562,1.3572078,-5.925943,103.88251,1315000
0.17264831,0.17264831,0.0,5.911935,-36.121525,-218.36343,-286.0895,2.577212,-5.8365984,107.43386,1320000
0.16514964,0.16514964,0.0,5.7675905,-57.43985,-217.28403,-285.3368,3.6405046,-9.068361,108.5221,1325000
0.2289117,0.2289117,0.0,5.9774427,-25.823645,-216.47551,-283.39447,2.4679248,-11.088316,159.58328,1330000
0.20572503,0.20572503,0.0,8.050338,-64.996574,-219.37769,-287.2618,2.481678,-6.5702257,124.08421,1335000
0.17836131,0.17836131,0.0,4.0565085,-14.050842,-214.96164,-284.1493,6.1854925,-2.7185762,101.42045,1340000
0.20660922,0.20660922,0.0,5.342256,-42.09887,-213.16159,-278.76028,7.4633865,-3.1867669,119.83978,1345000
0.16927426,0.16927426,0.0,4.4153166,-23.26909,-218.30933,-281.7963,6.4291453,-1.7001919,99.13912,1350000
0.21248017,0.21248017,0.0,8.302265,-23.395786,-215.1809,-288.8233,2.0418143,-6.550801,153.646,1355000
0.18118028,0.18118028,0.0,7.6982827,-21.359459,-210.44235,-282.33862,3.762264,-8.199644,150.82854,1360000
0.17319606,0.17319606,0.0,3.932888,-47.68518,-218.70663,-284.53223,3.5404065,-1.714459,82.63434,1365000
0.17300074,0.17300074,0.0,6.0394173,-15.281625,-221.70782,-287.57047,3.400168,-4.908132,138.75241,1370000
0.17698215,0.17698215,0.0,13.399891,-11.851232,-209.59491,-279.0439,15.721603,-15.146781,328.06848,1375000
0.16911885,0.16911885,0.0,8.077215,-40.92373,-216.1541,-281.28906,3.0323224,-7.0059385,142.7811,1380000
0.19567157,0.19567157,0.0,5.058149,-22.584148,-212.32867,-282.7717,9.596115,-1.8219804,125.91412,1385000
0.18725464,0.18725464,0.0,4.9149766,-32.2091,-213.26056,-287.47986,2.0838661,-7.5716753,123.67876,1390000
0.20692615,0.20692615,0.0,6.3908596,-9.396198,-215.1755,-288.4251,6.3709993,-4.6001096,125.41847,1395000
0.17331672,0.17331672,0.0,8.388776,-42.057377,-211.33356,-280.3673,5.889606,-8.526761,184.97469,1400000
0.17622264,0.17622264,0.0,5.7424183,-21.252588,-210.84254,-287.59778,9.256986,-5.0619636,194.92685,1405000
0.16125311,0.16125311,0.0,4.6374674,-39.80487,-212.9834,-283.35303,7.596257,-1.4403251,108.1401,1410000
0.18238217,0.18238217,0.0,4.090147,-33.14328,-211.17691,-282.14078,3.9837074,-3.623234,89.97905,1415000
0.17531233,0.17531233,0.0,5.18114,-44.835308,-210.9299,-281.68448,2.8003917,-2.9153447,102.55287,1420000
0.18655902,0.18655902,0.0,5.453644,-29.341896,-215.92682,-280.70865,3.235346,-6.444554,112.86774,1425000
0.17348947,0.17348947,0.0,4.346841,-25.247807,-212.63727,-278.544,1.8205739,-4.510155,84.52484,1430000
0.16365081,0.16365081,0.0,5.481705,-24.60361,-209.31143,-283.6122,4.864897,-5.9549565,140.91882,1435000
0.18776062,0.18776062,0.0,3.2633653,-51.13156,-212.82199,-283.98956,1.4039578,-3.1167402,71.6041,1440000
0.17773281,0.17773281,0.0,4.9259925,-41.213375,-209.87173,-279.783,3.300044,-5.5408106,99.418564,1445000
0.1770264,0.1770264,0.0,6.452761,-20.082535,-212.07709,-283.85367,7.601077,-4.628814,133.7091,1450000
0.16492695,0.16492695,0.0,7.4934845,-23.261812,-210.1858,-283.14673,7.838924,-9.5286875,226.63857,1455000
0.17974056,0.17974056,0.0,5.6653633,-25.597246,-209.19675,-280.4804,5.32246,-2.8295064,131.07251,1460000
0.14930873,0.14930873,0.0,5.722356,-43.958,-211.25555,-284.20255,4.3923225,-7.590717,134.00223,1465000
0.19859695,0.19859695,0.0,5.936045,-23.559046,-207.06279,-279.91687,16.013323,-15.487246,216.7418,1470000
0.17065737,0.17065737,0.0,6.000319,-16.348566,-214.24557,-281.9167,9.2838,-13.884103,186.5423,1475000
0.22367968,0.22367968,0.0,6.339661,-43.69533,-211.50372,-277.63364,9.414669,-3.7953644,150.71143,1480000
0.14400811,0.14400811,0.0,7.709152,-28.41455,-211.73825,-278.25507,2.154248,-8.091959,127.14705,1485000
0.18960963,0.18960963,0.0,6.169281,-7.3204226,-203.41269,-283.95596,1.9936383,-7.2835007,121.28212,1490000
0.18604532,0.18604532,0.0,4.7661,-51.43871,-212.49988,-274.5979,6.0668755,-4.844698,134.00487,1495000
0.15104374,0.15104374,0.0,10.197836,-8.075795,-210.49536,-279.61404,3.937745,-7.8796377,136.29553,1500000
0.16491306,0.16491306,0.0,5.9754124,-16.17598,-206.62485,-275.32928,2.7174838,-8.604789,165.22897,1505000
0.17658737,0.17658737,0.0,7.2523384,-18.392336,-208.40799,-288.47037,4.7122555,-1.4621577,98.60147,1510000
0.16703968,0.16703968,0.0,8.554542,-12.320732,-208.35448,-278.65964,3.858674,-2.9308429,111.940254,1515000
0.15730578,0.15730578,0.0,4.6633925,-23.513847,-209.42859,-279.1066,2.1910994,-15.050602,131.78976,1520000
0.17606287,0.17606287,0.0,4.8435497,-42.487522,-208.68332,-285.02594,9.257559,-3.0621474,97.15526,1525000
0.1740381,0.1740381,0.0,7.0210924,-12.896617,-206.8197,-284.4084,1.0916748,-1.8637518,87.77098,1530000
0.17046753,0.17046753,0.0,6.4273405,-12.343973,-212.98996,-281.6931,2.2168977,-4.2575536,105.129364,1535000
0.16038132,0.16038132,0.0,5.2176065,-9.590529,-202.50044,-283.7927,3.4219017,-3.9852047,107.341995,1540000
0.18261239,0.18261239,0.0,6.3545685,-25.454174,-206.56146,-283.26523,6.871424,-2.2014842,111.75594,1545000
0.16735546,0.16735546,0.0,8.626929,-9.855245,-206.04497,-278.31558,4.458794,-4.023593,136.02397,1550000
0.17107257,0.17107257,0.0,4.651127,-19.684364,-204.70436,-279.88855,4.4301543,-5.898286,95.079285,1555000
0.17572491,0.17572491,0.0,10.564758,-9.434986,-200.22932,-285.8287,3.8683424,-4.9988995,156.55438,1560000
0.19404556,0.19404556,0.0,6.230732,-26.582575,-207.56015,-274.42737,9.030794,-2.0402725,144.08537,1565000
0.15270823,0.15270823,0.0,5.8477135,-8.296797,-204.24033,-276.504,3.8755717,-2.3541114,107.659134,1570000
0.17654933,0.17654933,0.0,7.7992144,-14.84532,-202.60864,-278.7843,8.843915,-5.947684,197.65219,1575000
0.18429776,0.18429776,0.0,7.8789043,-16.356281,-203.50189,-282.77997,10.673323,-4.989276,172.50558,1580000
0.21144602,0.21144602,0.0,7.1943264,-25.629131,-205.29036,-279.2001,11.864491,-11.625685,211.57407,1585000
0.20553051,0.20553051,0.0,7.6182904,-16.868395,-210.54489,-279.58942,5.2990246,-5.9483805,167.35886,1590000
0.17497058,0.17497058,0.0,4.2753935,-22.616808,-205.34769,-276.8248,1.5415279,-3.713585,81.2874,1595000
0.1713552,0.1713552,0.0,6.0130897,-31.883986,-200.50018,-279.16016,12.123836,-7.3372183,189.80792,1600000
0.18919058,0.18919058,0.0,8.952192,-7.0548863,-200.26855,-277.15527,11.556191,-11.230673,301.1975,1605000
0.1747619,0.1747619,0.0,7.3675356,-8.61551,-202.9277,-278.1206,8.846085,-7.962946,211.33212,1610000
0.1598952,0.1598952,0.0,6.129139,-8.318172,-203.82094,-280.14062,3.3351045,-3.5554397,107.70633,1615000
0.14933921,0.14933921,0.0,6.6629534,-38.880688,-204.37518,-282.6895,2.1489036,-6.844698,117.55914,1620000
0.16216448,0.16216448,0.0,7.7259283,-2.137564,-209.73015,-276.82217,3.5464287,-5.21324,125.431656,1625000
0.16165994,0.16165994,0.0,5.303423,-21.631916,-201.66652,-279.37402,6.5827436,-7.2537236,190.01703,1630000
0.18784891,0.18784891,0.0,7.3146534,-5.107455,-204.41467,-284.7114,8.964698,-2.185306,142.80275,1635000
0.18652032,0.18652032,0.0,9.90675,-13.615301,-201.23128,-282.04327,6.894755,-5.2414565,186.6399,1640000
0.15833259,0.15833259,0.0,4.5146017,-16.746656,-199.09375,-287.719,6.4963813,-6.7444615,124.71782,1645000
0.16102497,0.16102497,0.0,7.451712,-2.4214754,-202.37991,-282.93954,7.612833,-5.103199,139.28488,1650000
0.17710795,0.17710795,0.0,13.899344,-14.495775,-192.98137,-279.50632,10.826912,-4.629426,221.78767,1655000
0.16975364,0.16975364,0.0,4.971105,-1.7396207,-206.38992,-282.14944,6.503343,-2.3467426,148.62537,1660000
0.19173527,0.19173527,0.0,6.8774314,-26.563053,-197.90457,-280.80353,2.9186802,-10.810722,141.20416,1665000
0.15805992,0.15805992,0.0,5.395128,-7.956511,-196.73077,-280.4639,15.071746,-1.9935555,165.44131,1670000
0.1654416,0.1654416,0.0,6.6928816,-12.347359,-200.03307,-282.15536,17.601353,-12.552589,270.90894,1675000
0.14494188,0.14494188,0.0,6.07755,-16.95144,-200.43849,-284.13892,14.406588,-13.941666,254.84857,1680000
0.17802083,0.17802083,0.0,5.4819665,-12.76918,-198.74835,-280.45886,8.224876,-2.7756724,139.49982,1685000
0.16052768,0.16052768,0.0,5.465889,-14.094027,-199.43414,-279.98727,2.22013,-4.6159406,106.38052,1690000
0.16339836,0.16339836,0.0,5.2927694,-13.941231,-197.72955,-275.36566,3.1650143,-4.236981,122.11113,1695000
0.17983085,0.17983085,0.0,5.6508017,-9.897071,-195.12366,-285.78708,3.0267773,-19.460161,185.81805,1700000
0.16563095,0.16563095,0.0,6.4223213,-21.350693,-203.59734,-283.26562,7.808819,-2.212959,128.62158,1705000
0.1671167,0.1671167,0.0,5.387498,-15.274753,-195.75917,-280.15363,6.271515,-2.4626033,119.10265,1710000
0.16628034,0.16628034,0.0,4.4216976,-7.263778,-196.05104,-284.44763,2.3614602,-9.566602,130.14323,1715000
0.16250665,0.16250665,0.0,5.065355,-30.642282,-191.57297,-272.0584,1.7057769,-7.0439143,117.58715,1720000
0.18593465,0.18593465,0.0,10.659625,-3.6886623,-192.7265,-278.04126,5.5837584,-8.929274,164.16852,1725000
0.15679373,0.15679373,0.0,4.4698815,-33.795303,-190.80237,-283.5116,1.4806433,-6.591365,104.594376,1730000
0.19752674,0.19752674,0.0,7.896405,-4.5689087,-198.14114,-282.12704,2.73153,-14.266621,169.5167,1735000
0.16455245,0.16455245,0.0,7.0074816,-8.134949,-196.1821,-283.02652,16.00706,-14.864181,293.0189,1740000
0.1683843,0.1683843,0.0,6.035709,-16.840551,-194.7635,-278.5902,4.1454353,-5.1748457,159.84709,1745000
0.14039493,0.14039493,0.0,5.259943,-5.5585933,-192.6852,-272.53302,6.1009493,-2.4024851,112.29564,1750000
0.18691121,0.18691121,0.0,5.437569,-8.60071,-195.12033,-283.37332,10.357426,-6.756619,153.6117,1755000
0.1511417,0.1511417,0.0,5.1813154,-7.7725067,-198.59036,-280.1295,11.40425,-1.3903046,122.68719,1760000
0.19426762,0.19426762,0.0,6.420445,-6.793975,-191.27408,-268.9589,13.644049,-5.8199635,170.84479,1765000
0.16996433,0.16996433,0.0,5.6352882,-7.8081574,-199.20273,-289.01263,2.8463933,-3.6126187,102.8584,1770000
0.14881454,0.14881454,0.0,5.913903,-7.690507,-186.97687,-282.2346,4.5581613,-8.415903,119.80842,1775000
0.153193,0.153193,0.0,9.559282,-3.8384013,-191.32639,-280.47052,14.991298,-16.26058,355.65985,1780000
0.15744597,0.15744597,0.0,7.539032,-21.471998,-195.069,-282.28027,5.487244,-6.5399084,163.7663,1785000
0.16997337,0.16997337,0.0,7.9391212,-8.907937,-185.75961,-282.25052,4.915738,-14.12367,230.09384,1790000
0.20584662,0.20584662,0.0,5.297432,-9.183521,-186.8972,-287.61884,4.6248484,-16.555546,192.85669,1795000
0.15988939,0.15988939,0.0,7.7809877,-13.697984,-190.27554,-277.87955,7.046892,-7.403674,162.1897,1800000
0.14948238,0.14948238,0.0,7.2675996,-7.2906017,-190.45364,-276.03845,5.137012,-6.2744317,144.54355,1805000
0.16823101,0.16823101,0.0,6.021405,-6.797604,-193.59755,-279.6622,5.4911466,-2.3177922,112.31085,1810000
0.18151851,0.18151851,0.0,5.9468174,-1.9132402,-194.08151,-278.19046,3.022076,-3.568976,118.43371,1815000
0.14864784,0.14864784,0.0,5.467992,-13.444259,-187.39214,-281.43048,5.676342,-4.5727596,128.44904,1820000
0.18496971,0.18496971,0.0,5.5901475,-8.063058,-184.01193,-280.49667,8.687902,-3.5052483,156.41443,1825000
0.16866133,0.16866133,0.0,6.1835814,-0.8165736,-188.4783,-283.4393,4.501257,-2.371331,121.26144,1830000
0.18765989,0.18765989,0.0,6.2502437,-13.236427,-190.66364,-288.5394,10.016138,-3.4320655,147.18047,1835000
0.18378727,0.18378727,0.0,6.491847,-25.843615,-192.59157,-279.9345,4.651699,-3.054565,113.32324,1840000
0.18344374,0.18344374,0.0,8.236349,-13.87997,-187.98822,-279.80176,1.8228269,-6.492914,140.84975,1845000
0.15820082,0.15820082,0.0,5.0417914,-5.4716086,-193.9953,-275.95862,2.3588803,-10.554695,131.82333,1850000
0.15673599,0.15673599,0.0,6.2033334,-10.393027,-185.91331,-276.1692,7.608756,-1.4675499,103.97803,1855000
0.183513,0.183513,0.0,6.9977317,-5.220334,-192.60933,-277.14462,2.6859503,-9.757362,145.24777,1860000
0.17805769,0.17805769,0.0,5.5407906,-14.209797,-194.6624,-275.66205,3.3238916,-2.6987805,111.888916,1865000
0.16844779,0.16844779,0.0,6.186416,-8.004913,-188.97562,-271.61603,4.2772512,-4.144148,119.70053,1870000
0.1688148,0.1688148,0.0,4.681985,-19.930319,-193.78253,-282.7143,5.0074635,-1.4292183,104.27292,1875000
0.14166535,0.14166535,0.0,4.9431925,-11.713174,-188.61743,-284.5779,4.5360904,-4.0941396,125.56774,1880000
0.16302022,0.16302022,0.0,5.677264,-9.019366,-184.07942,-272.42514,4.13713,-3.475579,124.16905,1885000
0.18132852,0.18132852,0.0,3.8887863,-8.724722,-190.07626,-275.3177,1.9810108,-2.2901,80.26403,1890000
0.19541754,0.19541754,0.0,9.895584,-19.335611,-189.69643,-278.4066,11.532155,-6.992634,239.72318,1895000
0.18296653,0.18296653,0.0,6.68836,-5.139603,-193.38144,-277.4962,5.3312893,-7.217222,150.19196,1900000
0.17943679,0.17943679,0.0,7.497525,-3.3805625,-185.69086,-269.7033,5.3812037,-4.6451864,125.626366,1905000
0.14855416,0.14855416,0.0,5.74369,-0.20545328,-194.04485,-280.0615,4.746868,-2.726994,100.23219,1910000
0.17906608,0.17906608,0.0,5.6230774,-13.906409,-191.42642,-289.1323,2.7036319,-5.0460815,101.687386,1915000
0.15707485,0.15707485,0.0,5.5171537,-5.746905,-185.4942,-273.02112,4.086062,-2.8222916,119.29381,1920000
0.15131813,0.15131813,0.0,5.7999387,-1.8153325,-188.2124,-274.33124,12.834467,-12.476484,215.21262,1925000
0.16779357,0.16779357,0.0,6.2061796,-8.603526,-186.19196,-277.60416,3.06047,-3.02941,121.61764,1930000
0.16026497,0.16026497,0.0,9.505445,-19.780117,-189.4665,-284.373,3.103542,-10.549957,186.85635,1935000
0.14720467,0.14720467,0.0,4.448085,-14.797727,-185.78854,-281.05182,7.5105457,-6.4878397,147.96786,1940000
0.16573063,0.16573063,0.0,7.731432,-6.640583,-184.91298,-274.75674,4.543365,-3.1956158,125.97638,1945000
0.17909698,0.17909698,0.0,5.8323817,-5.6907773,-181.50993,-280.39276,3.5097804,-3.0315425,129.47131,1950000
0.17206669,0.17206669,0.0,5.7418985,-12.167586,-185.97723,-282.16992,6.2227645,-7.173205,146.15826,1955000
0.15517999,0.15517999,0.0,5.874386,-9.08541,-186.7796,-280.43402,1.5393155,-4.1978664,105.90482,1960000
0.15721436,0.15721436,0.0,5.3076744,-14.312881,-192.45966,-282.15448,5.7196097,-5.140376,157.78412,1965000
0.15619391,0.15619391,0.0,6.8347554,-1.0779815,-183.90416,-281.27234,4.287562,-4.6205673,144.1411,1970000
0.14159885,0.14159885,0.0,6.5830917,-11.321542,-187.36649,-279.52167,2.663403,-6.1628056,138.23807,1975000
0.15686819,0.15686819,0.0,6.773507,-7.2503457,-179.84904,-276.45877,16.15761,-9.253871,210.97784,1980000
0.18093479,0.18093479,0.0,6.721014,-10.635324,-187.63681,-278.8976,3.5400207,-7.357552,150.5954,1985000
0.17466171,0.17466171,0.0,9.367489,-4.100215,-183.29317,-273.39456,11.799981,-11.868506,268.6851,1990000
0.16301665,0.16301665,0.0,4.7263985,-10.478328,-174.61038,-283.92624,1.7481995,-2.8781295,90.15916,1995000
0.18871732,0.18871732,0.0,5.7435546,-4.6200447,-187.78703,-275.7593,6.340892,-6.492482,136.94307,2000000
