actor/actor_loss,actor/alpha,actor/alpha_loss,actor/bc_loss,actor/entropy,actor/q,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
-1.6807272,1.0,4.3848205,0.0,1.8848203,-0.20409308,2.7040932,10.4206915,3.456719,-0.20885979,-2.9816036,4.3848205,-0.99622,176.4556,5000
69.13972,0.28930846,1.4924157,0.0,2.6585622,-69.90886,70.63213,0.11668322,-55.46083,-69.90981,-70.80166,1.4924157,-0.045312114,5.7392817,10000
119.66946,0.09451142,0.4739899,0.0,2.51516,-119.907166,120.14345,0.3619968,-84.811554,-119.94024,-122.10271,0.4739899,-0.30157948,16.213034,15000
152.30919,0.035927143,0.06633869,0.0,-0.65352166,-152.2857,152.37553,0.6543887,-87.3806,-152.94414,-162.05807,0.2887305,-0.31439573,28.36446,20000
163.72012,0.03658236,0.004458904,0.0,-2.3781133,-163.63313,163.72458,0.6745402,-99.063484,-164.68806,-192.23462,0.35423702,-0.30940145,34.449257,25000
174.12894,0.027631978,0.0098660225,0.0,-2.142949,-174.06973,174.13881,0.34147015,-112.60176,-174.7143,-212.66286,0.16956258,-0.20647639,19.661512,30000
186.05962,0.026734576,-0.012036284,0.0,-2.9502141,-185.98074,186.04758,0.45630026,-130.51581,-186.85747,-224.7841,0.33428752,-0.25819254,25.692808,35000
189.92929,0.027712097,2.8516153e-05,0.0,-2.498971,-189.86005,189.92932,0.6849255,-117.051544,-190.65689,-230.84178,0.24995877,-0.30246043,28.287235,40000
195.99619,0.029405,0.0056640552,0.0,-2.3073778,-195.92833,196.00185,0.9812414,-109.631775,-196.61345,-245.91408,0.52418125,-0.51697356,34.86731,45000
196.22447,0.041462168,0.0009072775,0.0,-2.478118,-196.12172,196.22537,0.64241534,-107.85054,-197.25406,-256.4468,0.36091772,-0.29658967,31.277115,50000
193.69539,0.041786652,-0.001696172,0.0,-2.5405912,-193.58923,193.6937,0.61667407,-120.08628,-194.59677,-260.96136,0.26351708,-0.20996496,22.0546,55000
195.95966,0.0397878,-0.0010288204,0.0,-2.5258577,-195.85915,195.95863,0.6764381,-105.55894,-196.76465,-265.17294,0.54492587,-0.52061224,27.858854,60000
196.674,0.045609877,-1.089599e-05,0.0,-2.500239,-196.55997,196.67398,0.63269645,-108.275024,-197.72806,-273.07767,0.2858538,-0.25534275,24.064611,65000
192.56934,0.041615445,7.3838746e-05,0.0,-2.4982257,-192.4654,192.56941,0.7712106,-105.56238,-193.39018,-276.50238,0.34605315,-0.46130905,28.327873,70000
191.26328,0.056204315,-0.001837965,0.0,-2.5327015,-191.12091,191.26144,1.024121,-103.58807,-192.35866,-275.4191,0.30807492,-0.4919831,32.867706,75000
183.38086,0.047806732,0.009793492,0.0,-2.295144,-183.27115,183.39066,0.87882614,-100.75008,-184.44743,-262.89142,0.2414053,-0.21763675,20.887594,80000
182.95203,0.04524662,0.003854832,0.0,-2.414804,-182.84276,182.95589,0.7422876,-99.71899,-183.80318,-265.59787,0.3141516,-0.30298463,26.994503,85000
185.37398,0.04790243,0.01075343,0.0,-2.275514,-185.26497,185.38474,1.3070682,-95.11732,-186.39,-267.17203,0.2550528,-0.25203657,35.222355,90000
182.61884,0.042716477,-0.011647819,0.0,-2.7726774,-182.5004,182.6072,0.8171234,-92.32058,-183.55188,-265.16278,0.26924083,-0.23414776,23.333244,95000
186.1612,0.045041155,-0.0058635166,0.0,-2.6301813,-186.04272,186.15533,1.2602475,-96.769295,-187.121,-265.56918,0.47296757,-0.47354496,26.91732,100000
181.98947,0.04499647,0.0035125385,0.0,-2.4219375,-181.8805,181.99298,0.81988066,-108.13549,-182.90941,-265.86786,0.26931998,-0.4137095,27.318876,105000
184.03874,0.043531924,-0.00089863973,0.0,-2.5206432,-183.92902,184.03784,0.856311,-90.191444,-184.91653,-277.167,0.5233265,-0.5494302,22.907295,110000
186.4365,0.043705475,0.014099433,0.0,-2.177399,-186.34134,186.45059,1.1150776,-86.35867,-187.26715,-263.0283,0.27382126,-0.276131,28.23922,115000
184.79526,0.04606295,-0.0039073136,0.0,-2.5848255,-184.67618,184.79135,0.7594442,-97.809074,-185.79407,-274.40625,0.20833644,-0.2559406,22.923443,120000
183.07008,0.046142306,7.1177656e-06,0.0,-2.4998457,-182.95474,183.07008,0.7916947,-94.58491,-183.89066,-263.5907,0.24542065,-0.26402947,24.2042,125000
186.21814,0.043606322,0.001010774,0.0,-2.4768205,-186.11012,186.21915,0.6862513,-67.63845,-187.06729,-276.21735,0.2360647,-0.23232928,22.520432,130000
184.37753,0.042692885,0.0013042678,0.0,-2.46945,-184.2721,184.37883,0.83533424,-84.87774,-185.32507,-278.5924,0.27044684,-0.27028835,20.47301,135000
184.44855,0.041711096,0.0014272932,0.0,-2.4657815,-184.3457,184.44998,0.7688823,-99.584785,-185.28668,-271.5977,0.27745488,-0.29464242,29.50503,140000
183.91339,0.04526384,-0.0028832187,0.0,-2.563698,-183.79733,183.9105,0.8920397,-88.76292,-184.8684,-268.66965,0.34866387,-0.34399626,26.884747,145000
