actor/actor_loss,actor/alpha,actor/alpha_loss,actor/bc_loss,actor/entropy,actor/q,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
-1.0440807,1.0,4.188289,0.0,1.6882893,-0.64420855,3.1442084,9.665218,1.7192252,-0.6456917,-3.7039976,4.188289,-1.0365536,162.13483,5000
68.63402,0.28928518,1.513971,0.0,2.7334895,-69.42477,70.14799,0.1257013,-49.7241,-69.43435,-70.73798,1.513971,-0.06675757,7.5756435,10000
119.76057,0.09445574,0.47981736,0.0,2.5798116,-120.00424,120.24039,0.37186477,-87.62687,-120.02799,-121.97956,0.47981736,-0.1906068,15.715038,15000
154.6104,0.035176475,0.06925358,0.0,-0.53125316,-154.5917,154.67966,0.9700549,-88.15078,-155.10997,-161.92245,0.48707932,-0.47548667,26.709251,20000
167.60155,0.036668386,-0.022120362,0.0,-3.1032543,-167.48776,167.57942,0.5658962,-97.97229,-168.49515,-192.1745,0.30103582,-0.35397553,30.37759,25000
175.53226,0.026155941,0.0025204043,0.0,-2.4036393,-175.46939,175.53477,0.3912665,-115.80858,-176.10393,-210.56488,0.4825781,-0.4835572,32.66603,30000
189.6517,0.028665196,-0.0010241085,0.0,-2.5357265,-189.57901,189.65068,0.5160346,-128.20126,-190.40234,-223.45644,0.38452625,-0.2998028,29.795706,35000
193.44318,0.025669256,0.0034537518,0.0,-2.3654518,-193.38245,193.44662,0.4164694,-113.31045,-194.05894,-233.6183,0.27541345,-0.27448604,23.56422,40000
197.61974,0.03329724,0.0027745848,0.0,-2.4166722,-197.53928,197.62251,0.6579532,-116.000984,-198.41844,-242.90868,0.3423298,-0.30364117,23.106178,45000
193.81987,0.0474734,-0.007856505,0.0,-2.6654928,-193.69333,193.81201,0.714898,-122.16994,-194.95198,-253.83487,0.32384375,-0.32137045,33.293644,50000
193.27246,0.044545062,-0.0102101695,0.0,-2.72921,-193.15088,193.26225,0.6492224,-119.2507,-194.22969,-262.9796,0.71038085,-0.706534,39.043217,55000
189.90517,0.043401796,-0.0053235986,0.0,-2.6226585,-189.79135,189.89984,0.7876223,-122.839195,-190.92241,-267.84186,0.5985106,-0.64415187,28.840229,60000
191.78899,0.034811452,0.002243873,0.0,-2.435542,-191.7042,191.79123,0.7347571,-100.22535,-192.54997,-252.45876,0.27613625,-0.35531414,28.991224,65000
190.56566,0.042658363,0.0013284666,0.0,-2.468858,-190.46034,190.56699,1.09812,-115.46201,-191.58928,-258.01807,0.42589802,-0.36486498,47.299297,70000
189.88445,0.03625614,0.005162624,0.0,-2.357607,-189.79897,189.8896,0.7390372,-105.51207,-190.68896,-260.84644,0.24808961,-0.24468035,26.811817,75000
192.86484,0.044248372,-0.004286675,0.0,-2.5968776,-192.74994,192.86055,0.6718274,-111.207115,-193.83163,-263.14066,0.2561181,-0.21974094,23.871672,80000
189.77058,0.037817016,0.0047616144,0.0,-2.374088,-189.68082,189.77534,0.7148607,-110.9973,-190.61113,-262.88116,0.26893416,-0.19132893,26.771988,85000
193.47346,0.03941405,0.010174947,0.0,-2.2418447,-193.3851,193.48364,0.67037386,-113.47422,-194.30652,-261.33768,0.21516801,-0.26141745,25.374723,90000
190.25824,0.040108666,-0.010694439,0.0,-2.7666366,-190.14726,190.24754,1.0745872,-102.0443,-191.19632,-261.15155,0.32240757,-0.32457387,27.328072,95000
193.02199,0.038949583,-0.0051978696,0.0,-2.6334512,-192.91942,193.01678,0.5435087,-99.536995,-193.91092,-263.51892,0.20946166,-0.24201228,19.928602,100000
193.61588,0.038684133,0.00019698517,0.0,-2.4949079,-193.51935,193.61607,0.84257317,-113.448685,-194.42403,-268.71243,0.26918313,-0.24869432,21.940842,105000
192.56644,0.040276915,-0.003009929,0.0,-2.5747309,-192.46274,192.56343,0.6650123,-100.29649,-193.42856,-273.4242,0.32717767,-0.3432537,20.244087,110000
189.48048,0.041221816,-0.011817529,0.0,-2.7866814,-189.36562,189.46867,0.7383124,-95.85812,-190.46964,-271.70773,0.28628904,-0.31258392,25.23634,115000
190.68231,0.040995926,-0.005698138,0.0,-2.6389928,-190.57413,190.67662,0.96251625,-92.68673,-191.49466,-274.72952,0.23984973,-0.23638955,24.943356,120000
190.93015,0.041108377,0.0019095682,0.0,-2.453548,-190.82928,190.93205,1.4169682,-102.45339,-191.73935,-281.317,0.582526,-0.5528284,36.97501,125000
190.16614,0.04170467,0.010965813,0.0,-2.2370603,-190.07285,190.17711,0.90789413,-101.758255,-191.07217,-277.79343,0.2901781,-0.32536316,23.318817,130000
187.11546,0.04124662,0.00025779728,0.0,-2.4937499,-187.0126,187.11572,0.7581324,-114.41529,-188.0864,-283.6825,0.28038588,-0.25522542,20.251127,135000
192.19142,0.03945391,-0.0023988571,0.0,-2.5608015,-192.0904,192.18903,0.8302521,-112.869156,-193.06766,-286.36765,0.3482186,-0.31950676,26.1889,140000
195.82126,0.03893335,-0.010538877,0.0,-2.7706902,-195.71338,195.81071,0.74485934,-100.05246,-196.7044,-281.8278,0.37123033,-0.36112037,24.029495,145000
196.64178,0.038778026,-0.004574939,0.0,-2.6179776,-196.54025,196.6372,0.6425049,-78.30865,-197.38896,-279.1163,0.41821405,-0.27467957,22.235199,150000
192.96602,0.04224041,0.006568019,0.0,-2.3445086,-192.86697,192.97258,0.8274172,-106.5774,-193.88322,-278.35263,0.7101793,-0.78631526,26.809471,155000
192.11072,0.040633626,0.0007447699,0.0,-2.481671,-192.00989,192.11147,0.6950642,-99.4313,-192.96068,-275.55484,0.2834823,-0.23758096,24.790476,160000
190.94583,0.041275874,-0.0038462507,0.0,-2.593184,-190.8388,190.94199,1.1614237,-99.6184,-191.81697,-281.5392,0.34303516,-0.24223152,23.575407,165000
191.27008,0.042363778,0.008409176,0.0,-2.3015008,-191.17258,191.27849,1.4491361,-101.01744,-192.16432,-285.0826,0.5797345,-0.7517056,37.32324,170000
191.65204,0.04015236,-8.759358e-05,0.0,-2.5021815,-191.55157,191.65195,0.70903575,-116.69904,-192.54277,-281.2025,0.18703355,-0.24565601,22.008617,175000
194.84233,0.043430734,-0.0011570128,0.0,-2.5266404,-194.73259,194.84117,0.76510286,-108.38447,-195.70178,-284.4711,0.3484352,-0.35173267,21.362932,180000
192.92947,0.0410948,0.004353597,0.0,-2.3940597,-192.83109,192.93382,0.7807852,-108.98775,-193.77505,-284.81482,0.52324355,-0.44484994,27.538267,185000
190.4005,0.04295857,0.0041155093,0.0,-2.4041982,-190.29721,190.40462,0.7199566,-100.32549,-191.25822,-276.84988,0.2524671,-0.27955836,25.539257,190000
189.73495,0.040858,-0.008055476,0.0,-2.6971579,-189.62477,189.7269,0.7657749,-101.278946,-190.55618,-276.57605,0.24865873,-0.2508753,21.344477,195000
194.1525,0.041513663,0.0019062634,0.0,-2.454081,-194.05063,194.1544,0.8248192,-108.74302,-195.00154,-284.3241,0.42259303,-0.4119446,27.33537,200000
191.14359,0.04186082,-0.0031588355,0.0,-2.5754604,-191.03578,191.14043,1.137757,-106.8782,-191.97232,-282.77087,0.3728818,-0.30889186,23.513811,205000
186.85257,0.043140754,-0.007873718,0.0,-2.6825123,-186.73685,186.8447,0.91834545,-92.64642,-187.79037,-281.3111,0.4595656,-0.4387178,26.36715,210000
185.7575,0.04339448,-0.009845901,0.0,-2.726893,-185.63916,185.74767,0.7189383,-77.94866,-186.63423,-288.14865,0.5525092,-0.32056066,20.576918,215000
187.08688,0.045162395,0.009398955,0.0,-2.2918854,-186.98337,187.09628,0.8637291,-83.88581,-187.94762,-276.71463,0.7207932,-0.6896256,28.334057,220000
188.51805,0.04375526,-0.00083944754,0.0,-2.519185,-188.40782,188.51721,0.8262853,-102.53659,-189.42566,-279.01114,1.929895,-2.0197582,28.203947,225000
186.89824,0.042932622,0.0010079325,0.0,-2.476523,-186.79192,186.89925,0.8190446,-111.966446,-187.7993,-281.13757,0.254385,-0.23894157,22.511574,230000
182.40276,0.04344717,-0.00514995,0.0,-2.6185336,-182.28899,182.3976,0.75064695,-107.074394,-183.35527,-272.04703,0.5766941,-0.6386407,24.22892,235000
188.20587,0.042918265,0.004448298,0.0,-2.3963542,-188.10303,188.21033,1.2334679,-109.73382,-189.12863,-285.24518,1.0733349,-0.93182427,47.60012,240000
183.76385,0.04289846,-0.0014839501,0.0,-2.5345922,-183.65512,183.76237,2.131881,-107.33164,-184.75291,-271.97064,2.9815304,-2.6552577,81.35304,245000
183.58783,0.043286063,0.021116897,0.0,-2.0121548,-183.50073,183.60895,0.79048693,-94.81171,-184.52191,-276.51974,0.30793166,-0.28373232,24.771564,250000
183.23253,0.043085728,0.008075431,0.0,-2.312573,-183.13289,183.2406,0.76287144,-88.07375,-184.06714,-278.56577,0.5542629,-0.4740561,23.28208,255000
181.74278,0.043896392,-0.0019181563,0.0,-2.5436974,-181.63112,181.74086,0.9556791,-78.97131,-182.69304,-273.65173,0.32256842,-0.35680565,24.5305,260000
183.5506,0.044770733,-0.0003196702,0.0,-2.5071402,-183.43835,183.55028,0.90634173,-74.74925,-184.45459,-285.25018,0.29069406,-0.26744038,24.761183,265000
182.63931,0.044789523,-0.007887137,0.0,-2.6760933,-182.51945,182.63142,0.7901378,-92.592545,-183.61038,-284.5371,0.6771459,-0.5253789,26.685165,270000
182.02524,0.043961212,-0.019158425,0.0,-2.935803,-181.89618,182.00607,0.84616184,-104.243,-182.97107,-276.9194,0.29347473,-0.22014265,20.954048,275000
185.03444,0.043919485,0.0024837318,0.0,-2.443448,-184.92712,185.03693,1.0428675,-103.54446,-185.99132,-283.57434,0.33070478,-0.41544455,22.254364,280000
181.31644,0.04502696,-0.016745724,0.0,-2.8719044,-181.1871,181.2997,1.5833185,-86.82044,-182.3726,-281.88895,1.7486881,-2.707778,43.4311,285000
177.72433,0.044802465,-0.0062287576,0.0,-2.639027,-177.6061,177.71811,0.995752,-71.22627,-178.79668,-271.3951,0.28298664,-0.32819358,26.42735,290000
183.18173,0.044445936,0.004523429,0.0,-2.3982263,-183.07513,183.18625,0.89282846,-86.62743,-184.05522,-277.38803,0.26766658,-0.3555965,20.382393,295000
180.43771,0.04444053,0.0021233913,0.0,-2.4522195,-180.32874,180.43983,1.099036,-75.371475,-181.45113,-278.56146,0.33203143,-0.36576766,25.756409,300000
184.13414,0.043739863,-0.007032462,0.0,-2.6607792,-184.01776,184.1271,1.0916348,-77.39506,-185.05855,-288.77972,0.38356978,-0.42571798,22.717678,305000
180.24767,0.04464408,0.0061578606,0.0,-2.3620677,-180.1422,180.25383,0.9846811,-57.624268,-181.13997,-290.22006,0.3294456,-0.28852552,29.116787,310000
180.49095,0.04500402,0.006959903,0.0,-2.3453493,-180.3854,180.49791,0.9282226,-80.018814,-181.40062,-291.93155,0.2521861,-0.22696964,20.601791,315000
180.59285,0.045068547,0.005015957,0.0,-2.3887038,-180.4852,180.59787,1.7716935,-67.1596,-181.61156,-279.97964,1.159573,-0.9549233,44.31177,320000
183.17508,0.04648235,0.002286901,0.0,-2.4508007,-183.06116,183.17737,0.9579908,-104.46394,-184.07507,-284.68832,0.26528224,-0.2683963,23.418968,325000
180.03873,0.04514946,-0.00926865,0.0,-2.7052882,-179.9166,180.02946,1.43201,-87.68281,-180.93387,-277.38547,0.5300618,-0.35148498,32.031467,330000
181.92943,0.045622677,-0.00037603892,0.0,-2.5082424,-181.815,181.92905,0.7989556,-88.10452,-182.79689,-280.39008,0.22743055,-0.34932333,19.935886,335000
176.41515,0.04608895,-0.009103721,0.0,-2.697525,-176.29082,176.40604,1.3183959,-70.67691,-177.36191,-280.4826,0.52800876,-0.5486002,26.449707,340000
179.24396,0.04735442,-0.0070303003,0.0,-2.6484613,-179.11855,179.23692,1.0123032,-96.138084,-180.23094,-284.2998,0.30497548,-0.4450152,24.823101,345000
175.00723,0.046830308,0.00042253642,0.0,-2.4909773,-174.89056,175.00766,0.9048912,-89.278465,-176.02748,-281.37006,0.33827618,-0.43375784,28.076155,350000
176.27866,0.046000887,-0.0017259502,0.0,-2.53752,-176.16193,176.27693,2.2032762,-83.58457,-177.2585,-283.33987,4.1669526,-3.450274,74.79503,355000
174.51962,0.045358445,0.0059263315,0.0,-2.3693445,-174.41214,174.52554,1.0537244,-77.41217,-175.50243,-273.48828,0.51541024,-0.34312573,26.190317,360000
173.63495,0.044612084,-0.002406974,0.0,-2.5539534,-173.52103,173.63254,1.373583,-82.45007,-174.57706,-284.08667,1.9682809,-2.4054048,48.85422,365000
178.33585,0.047600668,0.0047942223,0.0,-2.3992825,-178.22165,178.34064,0.92089903,-71.153656,-179.32288,-282.9747,0.4035799,-0.40992936,21.395557,370000
176.7882,0.04632002,-0.0013856568,0.0,-2.5299149,-176.67102,176.7868,1.2814974,-79.08736,-177.71739,-279.32147,0.46026632,-0.4295024,28.596483,375000
174.58316,0.046975624,0.0044670533,0.0,-2.404907,-174.47018,174.58763,0.9026043,-86.64365,-175.49527,-292.13602,0.3764822,-0.55127597,25.095127,380000
175.52303,0.045934692,-0.003692842,0.0,-2.5803933,-175.40448,175.51933,1.3563669,-84.421684,-176.47475,-293.4197,0.78959,-0.9499515,37.10044,385000
171.6676,0.046184957,0.006911308,0.0,-2.3503559,-171.55905,171.67451,1.0708576,-73.528366,-172.59727,-289.36963,0.2413764,-0.4272117,23.698097,390000
169.75528,0.0463295,0.012062392,0.0,-2.239639,-169.65152,169.76735,0.95764744,-59.59819,-170.7126,-278.974,0.9559719,-0.99107254,25.378424,395000
168.96906,0.047983993,0.011037509,0.0,-2.2699752,-168.86014,168.98009,1.2409693,-65.14293,-169.98907,-290.14954,0.6743925,-1.0262859,33.80645,400000
165.93011,0.047149904,-0.0027220182,0.0,-2.5577312,-165.80951,165.9274,1.1663475,-60.4486,-166.93486,-286.323,0.82264006,-0.43112588,35.019943,405000
168.64551,0.046803664,0.013161142,0.0,-2.218801,-168.54166,168.65868,1.2258539,-64.71101,-169.59624,-291.89444,0.6901791,-0.41618952,28.84286,410000
169.3364,0.046194505,-0.011609532,0.0,-2.7513185,-169.2093,169.32478,2.2129266,-65.54517,-170.29521,-293.1438,0.92146313,-0.87937444,54.98276,415000
173.33984,0.046589345,-0.0041594473,0.0,-2.589279,-173.21921,173.33568,0.94603175,-67.905815,-174.3612,-280.48178,0.7138901,-0.9403603,27.338612,420000
168.58731,0.046580415,0.008087702,0.0,-2.3263712,-168.47894,168.5954,1.0957764,-64.12516,-169.56694,-297.44852,0.32702976,-0.794209,29.25321,425000
170.04318,0.047432162,-0.009199205,0.0,-2.6939445,-169.9154,170.03398,1.1458762,-67.90375,-171.00992,-283.24683,0.68849087,-0.69700944,30.504822,430000
165.725,0.047003284,-0.0047360165,0.0,-2.6007593,-165.60275,165.72028,1.2190914,-69.184074,-166.68877,-294.86554,0.37948376,-0.89045066,27.127125,435000
170.70613,0.0471636,0.008072228,0.0,-2.3288462,-170.5963,170.7142,1.2835268,-72.19378,-171.53902,-298.15933,0.503617,-0.48974448,37.366116,440000
171.76837,0.04660299,-0.0034476158,0.0,-2.5739784,-171.6484,171.76492,0.9718313,-55.58979,-172.74301,-292.45602,0.42862394,-0.58092004,26.371048,445000
168.37921,0.04627578,-0.0021708321,0.0,-2.5469108,-168.26135,168.37704,0.9027861,-62.706913,-169.26398,-288.37607,0.33415413,-0.36125302,22.280998,450000
167.90884,0.046202976,0.010521651,0.0,-2.2722733,-167.80386,167.91937,1.222572,-67.25471,-168.83296,-286.04623,0.61740446,-0.5219545,31.626095,455000
168.94632,0.047673296,-0.005640522,0.0,-2.6183162,-168.8215,168.94067,1.0577954,-73.03767,-170.02611,-281.9196,1.0834148,-0.9399955,30.798138,460000
168.86969,0.04710798,-0.0054245275,0.0,-2.615151,-168.7465,168.86426,1.21046,-64.53194,-169.74629,-295.61523,0.40008777,-1.6563698,28.256636,465000
169.40189,0.046683982,-0.0037630862,0.0,-2.5806077,-169.28142,169.39812,1.1314008,-64.146866,-170.43716,-298.95514,0.62572205,-1.3461239,32.720814,470000
166.29932,0.045411453,0.008404364,0.0,-2.3149285,-166.19418,166.30772,1.115775,-65.71415,-167.24606,-283.32663,1.1643009,-0.94935817,33.056488,475000
168.143,0.04587535,-0.005173476,0.0,-2.6127725,-168.02313,168.13783,1.0840291,-71.33576,-169.02122,-284.52463,0.53189695,-0.53414226,35.413506,480000
166.30316,0.045820575,0.00072652136,0.0,-2.4841442,-166.18935,166.3039,1.0192302,-54.974506,-167.22958,-286.44257,0.9174984,-0.69094944,25.837908,485000
166.73196,0.046270475,0.0067661637,0.0,-2.3537693,-166.62306,166.73872,1.6445397,-55.089855,-167.76042,-278.78366,0.8185784,-0.80895454,47.60995,490000
167.33711,0.046246264,0.0027298094,0.0,-2.4409723,-167.22423,167.33984,1.2141905,-55.489037,-168.3477,-293.00775,0.5224148,-2.5863261,34.44397,495000
170.03561,0.04758459,-0.0014129352,0.0,-2.5296931,-169.91525,170.0342,1.1724743,-54.09856,-171.01721,-301.7694,0.5209505,-0.6817631,30.424896,500000
165.83757,0.046153616,-0.0031560007,0.0,-2.5683804,-165.71902,165.83441,1.1655582,-67.511314,-166.74953,-292.00882,1.028937,-1.065633,27.22858,505000
165.0495,0.04728543,0.015146542,0.0,-2.1796784,-164.94641,165.06465,1.0721737,-62.75194,-165.94171,-299.02313,0.3962985,-0.9651994,29.877575,510000
167.46072,0.047108125,0.005358975,0.0,-2.386241,-167.34831,167.46608,1.5092111,-66.40245,-168.51773,-299.70462,2.3492863,-0.64819264,44.146927,515000
168.66608,0.04647243,-0.0053036334,0.0,-2.6141243,-168.54459,168.66077,1.3458022,-57.58595,-169.76564,-298.41663,1.0810295,-0.5303857,31.12833,520000
168.97266,0.046803877,-0.0057920455,0.0,-2.6237514,-168.84985,168.96686,1.325601,-80.2128,-169.85477,-296.2518,2.4580595,-0.5377171,35.399273,525000
165.28738,0.04752972,-0.012164676,0.0,-2.7559383,-165.1564,165.27522,1.0434546,-59.06421,-166.24948,-291.87744,0.5884532,-1.2696335,34.890793,530000
167.84775,0.048196137,-0.0008552413,0.0,-2.517745,-167.7264,167.8469,1.0273676,-63.044533,-168.78966,-294.77625,0.7353563,-0.4721181,25.755655,535000
163.27751,0.04697904,0.010280652,0.0,-2.2811651,-163.17035,163.2878,1.4522698,-52.47496,-164.2142,-276.81226,1.0357245,-1.2493323,42.236633,540000
161.6398,0.0476577,0.0013118552,0.0,-2.4724734,-161.52197,161.64111,1.3979715,-42.40097,-162.70482,-292.9918,1.2916,-0.7658509,36.113754,545000
160.14424,0.048470486,0.009576514,0.0,-2.3024259,-160.03264,160.15382,1.4090223,-30.798866,-161.09273,-288.01892,0.8223011,-0.6242691,31.493822,550000
165.82759,0.04841609,0.022129178,0.0,-2.0429375,-165.72867,165.84972,1.5444907,-44.013706,-166.8451,-281.10345,0.49600518,-0.80032,33.35075,555000
160.07896,0.04768513,0.0011906662,0.0,-2.4750307,-159.96094,160.08015,1.4813461,-64.17727,-161.1598,-291.3862,1.1966293,-0.8655328,36.23803,560000
158.98965,0.047589388,-0.00043601156,0.0,-2.509162,-158.87024,158.98921,1.2457032,-44.761646,-159.97798,-281.2506,0.7003089,-0.41600204,30.764164,565000
159.05942,0.04833125,-0.008316936,0.0,-2.672082,-158.93027,159.0511,1.3497084,-59.619663,-160.15735,-289.42474,0.80828315,-0.50699514,30.184822,570000
159.38458,0.048918232,-0.0010873312,0.0,-2.5222275,-159.2612,159.3835,1.4114403,-48.387947,-160.43912,-283.6294,0.68653953,-2.0711513,42.34132,575000
158.44075,0.048060346,-0.0049423976,0.0,-2.6028373,-158.31566,158.4358,1.5052955,-67.5622,-159.49959,-286.10498,0.7417044,-0.7678093,30.130869,580000
158.77365,0.048027623,0.0064415103,0.0,-2.365879,-158.66,158.78009,1.3156271,-25.574009,-159.84386,-288.8719,1.0582134,-1.0405316,30.302788,585000
161.7721,0.04865521,-0.0039518992,0.0,-2.5812225,-161.64651,161.76814,1.69323,-52.388027,-162.84395,-290.2365,0.9159131,-1.6378168,43.270947,590000
