actor/actor_loss,actor/alpha,actor/alpha_loss,actor/bc_loss,actor/entropy,actor/q,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
-3.8253365,1.0,6.7918577,0.0,3.7918575,0.03347882,2.9665213,9.743632,2.8807206,0.019164488,-2.9356785,6.7918577,-0.51259077,167.2543,5000
67.97638,0.2894551,2.0467086,0.0,4.070902,-69.15472,70.02309,0.15894292,-55.795383,-69.156204,-70.38394,2.0467086,-0.1278313,7.497747,10000
119.42879,0.09463057,0.65795565,0.0,3.952887,-119.80285,120.08675,0.3226759,-82.82513,-119.841064,-121.72952,0.65795565,-0.22096062,14.496343,15000
149.69485,0.037669368,0.074256204,0.0,-1.0287377,-149.65611,149.7691,0.4893775,-100.84805,-150.47849,-161.58817,0.6514041,-0.665031,21.383495,20000
157.3323,0.03644602,0.005697367,0.0,-2.8436766,-157.22867,157.338,0.4632457,-108.9498,-158.18953,-185.9639,0.38381004,-0.39275944,37.08861,25000
168.40819,0.02388697,0.006395799,0.0,-2.7322474,-168.34291,168.41458,0.5134161,-108.7905,-169.15404,-198.42293,0.2163493,-0.27781054,20.221563,30000
173.65933,0.0309793,-0.009821204,0.0,-3.3170247,-173.55658,173.6495,0.7089778,-101.2741,-174.87453,-202.98764,0.5469104,-0.43716553,40.909065,35000
175.44443,0.039869346,-0.017448418,0.0,-3.43764,-175.30737,175.42699,0.67492276,-100.87601,-176.63203,-219.24786,0.46016508,-0.45489752,19.475025,40000
176.34831,0.03452218,0.010271613,0.0,-2.7024634,-176.255,176.35858,0.51920146,-100.31753,-177.28195,-234.09703,0.34341466,-0.34202245,19.25167,45000
178.8908,0.036649562,0.007262676,0.0,-2.8018346,-178.7881,178.89806,0.540469,-112.44999,-179.83447,-230.65681,0.23025165,-0.20787512,20.75136,50000
178.87358,0.039213732,0.003052335,0.0,-2.9221616,-178.759,178.87663,0.6734644,-99.555336,-179.97418,-235.92986,0.35855457,-0.29905945,21.939028,55000
176.61395,0.044750966,0.010239493,0.0,-2.7711895,-176.48994,176.62419,0.8363024,-103.20718,-177.7473,-241.01091,0.6487213,-0.65810555,30.062077,60000
174.95804,0.03808481,-0.0075424155,0.0,-3.1980426,-174.83624,174.9505,1.0509399,-89.284546,-176.13809,-239.17705,0.43887928,-0.45982242,32.083805,65000
174.06593,0.043603133,-0.0028998451,0.0,-3.0665054,-173.93224,174.06303,1.1622882,-60.482826,-175.21709,-236.51248,0.29531193,-0.28183025,24.74872,70000
