actor/actor_loss,actor/alpha,actor/alpha_loss,actor/bc_loss,actor/entropy,actor/q,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
-9.259955,1.0,21.997265,0.0,9.497265,-0.23730984,12.737309,211.24419,2.9668715,-0.22690308,-3.008212,21.997265,-2.2404442,718.31433,5000
209.06943,0.28940868,7.589074,0.0,13.722691,-213.0409,216.65851,1.6457684,-181.4089,-213.07495,-215.53241,7.589074,-0.6287327,46.370056,10000
242.69571,0.106364354,1.8368232,0.0,4.769162,-243.20297,244.53253,3.3803613,-164.80945,-245.70592,-272.105,1.8368232,-1.0925184,75.7059,15000
227.45988,0.048566733,0.1630288,0.0,-9.1432,-227.01584,227.62291,3.9623697,-131.75525,-231.11974,-284.4223,0.8336428,-0.98618317,56.516487,20000
208.43073,0.037837997,0.001949102,0.0,-12.448488,-207.9597,208.43268,2.5138404,-130.47948,-212.09497,-264.21942,0.6988718,-0.9520399,67.930756,25000
206.25682,0.038791,0.027281433,0.0,-11.796707,-205.79922,206.2841,2.666727,-117.2334,-210.38481,-277.20758,1.3847046,-1.3023405,72.37004,30000
204.09932,0.038522597,-0.011343669,0.0,-12.794468,-203.60645,204.08798,2.6949904,-107.08269,-208.06743,-272.82892,0.72937715,-0.9542267,84.47789,35000
202.55655,0.03895302,-0.013755159,0.0,-12.853122,-202.05588,202.5428,2.0919807,-108.88688,-206.41846,-272.60065,1.4474776,-1.3033698,42.5402,40000
200.0098,0.039932586,-0.04395861,0.0,-13.600821,-199.46667,199.96584,2.4964354,-90.801155,-204.32741,-277.06622,2.6150346,-2.3622293,58.482307,45000
200.1267,0.041451514,-0.018611507,0.0,-12.948995,-199.58994,200.10808,2.598551,-110.95191,-203.99675,-276.85605,1.4475088,-1.2894164,55.190426,50000
197.24951,0.039040968,-0.014086569,0.0,-12.860815,-196.7474,197.23543,2.3170636,-114.936264,-201.40898,-274.54105,0.5594846,-0.5712387,47.563366,55000
195.53557,0.03911771,0.0043939226,0.0,-12.387674,-195.05098,195.53996,3.152955,-95.72663,-199.9273,-285.3036,2.6691804,-1.8071978,67.95309,60000
194.72696,0.039387845,0.026093936,0.0,-11.837513,-194.26071,194.75305,2.616723,-98.07667,-199.00577,-275.0659,0.7099714,-0.7587636,56.426765,65000
193.59549,0.041123033,-0.009389804,0.0,-12.728334,-193.07205,193.5861,2.5876167,-103.44859,-198.11482,-276.12494,1.0291284,-1.0477767,59.448463,70000
191.93704,0.038923915,0.0388983,0.0,-11.500658,-191.48938,191.97594,2.5764682,-72.42016,-195.97986,-279.64502,1.0452782,-0.96600205,53.39115,75000
192.32169,0.037051626,-0.009479935,0.0,-12.755857,-191.84906,192.31221,2.3538082,-84.84243,-196.45358,-284.9873,1.1644405,-0.7615061,52.771793,80000
188.00922,0.038271442,0.009125353,0.0,-12.261562,-187.53996,188.01834,3.4015388,-84.88825,-192.48775,-285.1341,1.4946907,-1.5929356,58.335922,85000
194.24774,0.035194702,-0.010249291,0.0,-12.791217,-193.79758,194.23749,3.4761913,-115.511375,-198.0304,-283.65744,0.82339936,-1.1038972,59.511696,90000
193.94504,0.036428567,-0.023607753,0.0,-13.148056,-193.46606,193.92143,2.9377677,-113.13847,-198.35184,-286.79797,2.0609837,-1.4575279,75.83467,95000
196.96677,0.03562143,-0.0009855737,0.0,-12.527668,-196.52052,196.96577,2.157728,-97.756355,-201.19026,-278.76593,2.1005676,-2.2553208,48.30409,100000
196.62408,0.03580459,-0.008814461,0.0,-12.746182,-196.16772,196.61526,5.764119,-94.05632,-200.6759,-274.37262,2.219956,-2.391062,95.58376,105000
194.55994,0.035393678,0.029839214,0.0,-11.656934,-194.14737,194.58978,2.4196837,-85.23779,-198.44708,-281.2873,0.39063382,-0.39634138,39.617897,110000
197.11426,0.03446989,-0.042988285,0.0,-13.747126,-196.64038,197.07127,2.179802,-103.94649,-201.04494,-285.44907,0.784143,-0.677575,46.92515,115000
198.99408,0.03427851,-0.01976862,0.0,-13.076706,-198.54582,198.9743,2.0500405,-87.98544,-202.94682,-286.26767,0.4256907,-0.41506,40.26153,120000
198.09357,0.03357046,0.03804037,0.0,-11.36685,-197.71198,198.1316,2.5310578,-84.896675,-201.68912,-286.46286,1.3774557,-0.89252454,67.78334,125000
200.27396,0.033526324,-0.03538301,0.0,-13.55538,-199.81952,200.23857,3.1610148,-94.01039,-204.32674,-286.35464,1.3866981,-1.4215527,66.614334,130000
199.21727,0.034908213,0.011878852,0.0,-12.159712,-198.7928,199.22914,2.3794549,-108.83619,-203.21309,-287.58844,0.6112647,-0.897661,36.44399,135000
194.67256,0.034950174,-0.014148045,0.0,-12.904806,-194.22156,194.65842,2.715897,-91.623505,-198.81325,-281.48257,0.9657365,-1.0354965,60.040115,140000
200.28806,0.033225164,-0.031746253,0.0,-13.455488,-199.841,200.2563,3.1525383,-86.05304,-203.72803,-286.65,0.7665441,-0.78590065,44.11498,145000
197.62039,0.034053523,0.027875554,0.0,-11.681419,-197.2226,197.64827,2.606636,-89.20309,-201.62541,-284.684,1.456159,-1.2961934,64.03671,150000
196.34741,0.03324875,-0.018277084,0.0,-13.049707,-195.91351,196.32913,2.282868,-86.78651,-200.0994,-290.89157,0.46302485,-0.36605388,43.562653,155000
201.62508,0.03260415,0.00477149,0.0,-12.353654,-201.22229,201.62985,1.7423252,-87.16196,-205.32173,-286.20724,0.40595114,-0.47720262,36.67801,160000
199.80132,0.032334495,-0.022156699,0.0,-13.185234,-199.37498,199.77916,2.0395114,-97.580475,-203.54195,-287.58,0.59843385,-0.52010727,42.271908,165000
202.55447,0.03278342,0.006351581,0.0,-12.306256,-202.15103,202.56082,9.347137,-85.48966,-205.9373,-292.63297,0.97956383,-0.68119496,68.6744,170000
203.17178,0.03224988,0.019179245,0.0,-11.9052925,-202.78784,203.19096,2.4391077,-90.43058,-206.83862,-295.74017,0.6526513,-0.42104334,46.830566,175000
201.63168,0.032473344,0.02215912,0.0,-11.817621,-201.24791,201.65384,2.5590298,-97.38504,-205.32295,-286.09763,1.4243158,-2.4895806,57.338577,180000
198.07938,0.032506846,0.028127281,0.0,-11.6347275,-197.70117,198.1075,2.2395546,-92.513435,-201.60048,-290.56378,0.52771467,-0.63975936,39.17539,185000
198.56235,0.03266142,-0.0003328202,0.0,-12.51019,-198.15375,198.56201,1.7925729,-94.77885,-202.25908,-289.2025,0.32876232,-0.43057758,35.583057,190000
