actor/actor_loss,actor/alpha,actor/alpha_loss,actor/bc_loss,actor/entropy,actor/q,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
-1.651055,1.0,4.1847734,0.0,1.6847737,-0.03371883,2.5337186,9.887988,2.6050613,-0.03089091,-3.0592084,4.1847734,-0.7714648,175.07677,5000
68.39085,0.2892783,1.5127054,0.0,2.7292392,-69.18035,69.90355,0.14474915,-52.18589,-69.17279,-70.51881,1.5127054,-0.0752467,7.0350695,10000
119.80527,0.09441944,0.4782972,0.0,2.5656643,-120.047516,120.28356,0.29404536,-79.90831,-120.08657,-121.937355,0.4782972,-0.17836905,12.40613,15000
154.40906,0.03441813,0.07864791,0.0,-0.21492775,-154.40166,154.4877,0.77945894,-96.42489,-154.98445,-162.1996,0.66585076,-0.6750473,28.70438,20000
169.52097,0.035350483,-0.01963517,0.0,-3.0554428,-169.41296,169.50133,0.93529576,-103.639305,-170.54535,-192.23734,0.32219437,-0.32342178,36.338577,25000
176.25194,0.028435776,-0.002313341,0.0,-2.5813532,-176.17854,176.24962,0.45005932,-123.35094,-176.95438,-211.89691,0.2152195,-0.20188443,22.795736,30000
186.75119,0.025682963,-0.0003267513,0.0,-2.5127225,-186.68665,186.75087,0.58500546,-124.99934,-187.4298,-218.36322,0.34120184,-0.27183828,27.292404,35000
192.06882,0.028039582,-0.00454221,0.0,-2.6619928,-191.99417,192.06427,0.5720207,-106.57975,-192.8994,-228.6339,0.3527763,-0.2360913,32.296318,40000
197.87933,0.0242702,-0.0045710653,0.0,-2.6883407,-197.81409,197.87476,0.56768864,-112.1215,-198.5461,-245.58582,0.5062414,-0.5183968,29.475853,45000
198.72406,0.042162385,-0.0049035,0.0,-2.6163003,-198.61377,198.71916,0.61028343,-118.46217,-199.76541,-256.86862,0.59511966,-0.59015983,27.893408,50000
193.61641,0.040970784,0.010490779,0.0,-2.243945,-193.52448,193.6269,0.64284676,-106.7884,-194.5023,-266.14966,0.7325639,-0.7041353,50.237648,55000
194.46765,0.043757208,-0.011135809,0.0,-2.7544909,-194.3471,194.45651,0.6890262,-119.56054,-195.37497,-255.37044,0.30078694,-0.3000749,30.188324,60000
192.23795,0.042223588,-0.008855458,0.0,-2.7097278,-192.12354,192.2291,0.5412082,-120.66489,-193.17061,-262.49222,0.1906456,-0.15814485,19.193209,65000
194.86923,0.03878846,0.006904835,0.0,-2.3219874,-194.77916,194.87614,0.6710356,-107.72511,-195.66368,-253.5891,0.27815342,-0.33640954,22.895172,70000
193.01245,0.042837698,-0.009125587,0.0,-2.713027,-192.89622,193.00333,0.6858498,-111.83983,-193.98557,-266.49814,0.21775492,-0.3478681,20.09879,75000
191.65591,0.043920502,0.0050347634,0.0,-2.3853664,-191.55115,191.66095,0.8932455,-99.842026,-192.58545,-266.46707,0.57148886,-0.5927009,31.627909,80000
191.86874,0.042273942,0.008071853,0.0,-2.3090584,-191.77112,191.87682,0.644311,-90.737564,-192.76816,-258.29227,0.26292968,-0.27066815,20.075294,85000
192.87979,0.03992902,0.0039046116,0.0,-2.4022112,-192.78387,192.8837,0.5144824,-97.47179,-193.75162,-268.7941,0.26380837,-0.18113287,17.737553,90000
187.39667,0.046245612,-0.009054244,0.0,-2.695786,-187.272,187.38762,1.1735597,-95.11502,-188.42183,-253.22366,0.45087484,-0.48302063,40.390762,95000
190.59808,0.041722644,0.0023711845,0.0,-2.443168,-190.49614,190.60045,1.0785534,-115.71525,-191.44946,-254.24768,0.44230366,-0.31699064,38.825195,100000
189.31268,0.042300586,0.004432788,0.0,-2.3952074,-189.21136,189.31712,0.76934147,-111.71505,-190.14874,-254.14177,0.35953498,-0.5466031,28.722294,105000
192.09639,0.038825225,0.0004499475,0.0,-2.488411,-191.99979,192.09683,1.3869749,-117.772064,-192.95238,-256.88974,1.2875346,-1.3296784,50.44918,110000
191.87822,0.041850034,0.009816005,0.0,-2.265448,-191.7834,191.88803,0.6952269,-120.07963,-192.71959,-259.0145,0.32477823,-0.19234124,21.270779,115000
190.23262,0.04308465,0.003131043,0.0,-2.427328,-190.12804,190.23575,1.1310849,-107.88062,-191.09784,-258.92624,0.3947136,-0.3167067,33.264328,120000
191.34654,0.040315174,0.00015292512,0.0,-2.4962068,-191.24591,191.3467,1.0266713,-104.78553,-192.33157,-260.98788,0.30040845,-0.30311987,36.876175,125000
192.95938,0.04075233,0.004291889,0.0,-2.3946836,-192.86179,192.96367,0.7503482,-108.013535,-193.83,-268.33173,0.7132106,-0.2650288,25.896395,130000
192.99664,0.04047369,0.008003927,0.0,-2.3022437,-192.90347,193.00465,0.8525643,-119.36299,-193.85498,-265.41016,0.34428757,-0.3364501,23.717197,135000
195.44086,0.04074932,-0.012167959,0.0,-2.7986052,-195.32681,195.4287,0.8762149,-117.099525,-196.3372,-279.54495,0.36799422,-0.3559439,30.542833,140000
194.25925,0.039697744,-0.003339565,0.0,-2.5841248,-194.15666,194.2559,1.0458182,-109.60322,-195.12291,-280.28384,0.3194849,-0.27835202,21.527763,145000
194.23413,0.041723974,0.003610185,0.0,-2.4134746,-194.13342,194.23775,0.7188845,-110.11811,-195.11974,-269.77866,0.18254013,-0.22014615,24.129795,150000
196.16396,0.041202225,0.0021436375,0.0,-2.4479728,-196.06308,196.16609,1.3401849,-111.00487,-197.08556,-280.08087,0.3036603,-0.30372447,31.771664,155000
193.63394,0.041049965,0.0055581382,0.0,-2.3646007,-193.53687,193.6395,0.7137332,-107.11467,-194.4898,-281.11566,0.250292,-0.37499684,23.57542,160000
191.90604,0.041279733,0.0017679811,0.0,-2.4571707,-191.80461,191.9078,0.74194306,-111.34126,-192.69957,-279.02316,0.20568107,-0.23045366,21.715073,165000
